sdtname,dtname,stname,number_of_cell_towers
Naigarhi,Rewa,MADHYA PRADESH,2
Naina Devi,Bilaspur,HIMACHAL PRADESH,19
Nainital,Nainital,UTTARAKHAND,308
Nainpur,Mandla,MADHYA PRADESH,7
Najafgarh,South West,DELHI,2069
Najibabad,Bijnor,UTTAR PRADESH,96
Nakashipara,Nadia,WEST BENGAL,8
Nakhatrana,Kachchh,GUJARAT,19
Nakkapalle,Visakhapatnam,ANDHRA PRADESH,24
Nakodar,Jalandhar,PUNJAB,32
Nakrekal,Nalgonda,TELANGANA,26
Nakur,Saharanpur,UTTAR PRADESH,39
Nala,Jamtara,JHARKHAND,2
Nalagarh,Solan,HIMACHAL PRADESH,28
Nalgonda,Nalgonda,TELANGANA,193
Nalhati - I,Birbhum,WEST BENGAL,57
Nalhati - II,Birbhum,WEST BENGAL,3
Nalkheda,Agar Malwa,MADHYA PRADESH,12
Nallabelly,Warangal,TELANGANA,2
Nallacheruvu,Anantapur,ANDHRA PRADESH,7
Nallajerla,West Godavari,ANDHRA PRADESH,30
Nallamada,Anantapur,ANDHRA PRADESH,4
Namakkal,Namakkal,TAMILNADU,377
Nambol,Bishnupur,MANIPUR,4
Namchi,South District,SIKKIM,73
Namhol,Bilaspur,HIMACHAL PRADESH,3
Namkhana,South Twenty Four Parganas,WEST BENGAL,4
Namkum,Ranchi,JHARKHAND,382
Nampalle,Nalgonda,TELANGANA,4
Nampally,Hyderabad,TELANGANA,989
Namsai,Lohit,ARUNACHAL PRADESH,4
Nanda Kumar,Purba Medinipur,WEST BENGAL,61
Nandalur,Y.S.R.,ANDHRA PRADESH,9
Nandankanan,Khordha,ODISHA,34
Nandavaram,Kurnool,ANDHRA PRADESH,5
Nanded,Nanded,MAHARASHTRA,224
Nandgaon,Nashik,MAHARASHTRA,100
Nandgaon-Khandeshwar,Amravati,MAHARASHTRA,19
Nandigam,Srikakulam,ANDHRA PRADESH,7
Nandigama,Krishna,ANDHRA PRADESH,85
Nandigram - I,Purba Medinipur,WEST BENGAL,4
Nandigram - II,Purba Medinipur,WEST BENGAL,4
Nandikotkur,Kurnool,ANDHRA PRADESH,31
Nandipet,Nizamabad,TELANGANA,2
Nandivada,Krishna,ANDHRA PRADESH,11
Nandod,Narmada,GUJARAT,52
Nandura,Buldana,MAHARASHTRA,22
Nandurbar,Nandurbar,MAHARASHTRA,57
Nandyal,Kurnool,ANDHRA PRADESH,214
Nangal,Rupnagar,PUNJAB,58
Nangnoor,Medak,TELANGANA,9
Nanguneri,Tirunelveli,TAMILNADU,93
Nanjangud,Mysuru,KARNATAKA,272
Nankhari,Shimla,HIMACHAL PRADESH,3
Nannilam,Thiruvarur,TAMILNADU,34
Nanoor,Birbhum,WEST BENGAL,15
Nanpara,Bahraich,UTTAR PRADESH,5
Nanpur,Sitamarhi,BIHAR,2
Naobaicha,Lakhimpur,ASSAM,3
Naraingarh,Ambala,HARYANA,143
Narasannapeta,Srikakulam,ANDHRA PRADESH,39
Narasapuram,West Godavari,ANDHRA PRADESH,29
Narasaraopet,Guntur,ANDHRA PRADESH,90
Narasimharajapura,Chikkamagaluru,KARNATAKA,33
Narayanapur,Yadadri Bhuvanagiri,TELANGANA,1
Narayanavanam,Chittoor,ANDHRA PRADESH,5
Narayanganj,Mandla,MADHYA PRADESH,2
Narayangarh,Medinipur West,WEST BENGAL,25
Narayankhed,Medak,TELANGANA,2
Narayanpet,Narayanpet,TELANGANA,8
Narayanpur,Bhagalpur,BIHAR,5
Narayanpur,Lakhimpur,ASSAM,1
Narela,NORTH,DELHI,2070
Narendra Nagar,Tehri Garhwal,UTTARAKHAND,120
Nargund,Gadag,KARNATAKA,7
Narhat,Nawada,BIHAR,2
Narkatia,Purba Champaran,BIHAR,1
Narkatiaganj,Pashchim Champaran,BIHAR,6
Narketpalle,Nalgonda,TELANGANA,82
Narkhed,Nagpur,MAHARASHTRA,12
Narnaul,Mahendragarh,HARYANA,69
Narnaund,Hisar,HARYANA,4
Narpala,Anantapur,ANDHRA PRADESH,3
Narpatganj,Araria,BIHAR,8
Narsampet,Warangal,TELANGANA,24
Narsapur,Medak,TELANGANA,19
Narsimhapur,Narsimhapur,MADHYA PRADESH,55
Narsimhulapet,Warangal,TELANGANA,13
Narsinghgarh,Rajgarh,MADHYA PRADESH,8
Narsipatnam,Visakhapatnam,ANDHRA PRADESH,12
Narwana,Jind,HARYANA,63
Narwar,Shivpuri,MADHYA PRADESH,1
Nashik,Nashik,MAHARASHTRA,3583
Nasirabad,Ajmer,RAJASTHAN,64
Nasriganj,Rohtas,BIHAR,1
Nasrullaganj,Sehore,MADHYA PRADESH,20
Nasvadi,Chota Udaipur,GUJARAT,3
Nateran,Vidisha,MADHYA PRADESH,2
Natham,Dindigul,TAMILNADU,11
Nathavaram,Visakhapatnam,ANDHRA PRADESH,1
Nathdwara,Rajsamand,RAJASTHAN,76
Naubatpur,Patna,BIHAR,1
Naugachhia,Bhagalpur,BIHAR,18
Naugarh,Siddharthnagar,UTTAR PRADESH,13
Nautan,Pashchim Champaran,BIHAR,2
Nautan,Siwan,BIHAR,3
Nautanwa,Mahrajganj,UTTAR PRADESH,18
Navalgund,Dharwad,KARNATAKA,39
Navipet,Nizamabad,TELANGANA,33
Navsari,Navsari,GUJARAT,254
Nawa,Nagaur,RAJASTHAN,87
Nawabganj,Bara Banki,UTTAR PRADESH,277
Nawabganj,Bareilly,UTTAR PRADESH,24
Nawabpet,Rangareddy,TELANGANA,11
Nawada,Nawada,BIHAR,75
Nawadih,Bokaro,JHARKHAND,6
Nawagarh,Bametara,CHATTISGARH,2
Nawagarh,Janjgir - Champa,CHATTISGARH,1
Nawalgarh,Jhunjhunun,RAJASTHAN,26
Nawanagar,Buxar,BIHAR,4
Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,160
Nawapur,Nandurbar,MAHARASHTRA,9
Nawda,Murshidabad,WEST BENGAL,7
Naxalbari,Darjiling,WEST BENGAL,83
Nayagarh,Nayagarh,ODISHA,16
Nayagarh Sadar,Nayagarh,ODISHA,3
Nayagram,Jhargram,WEST BENGAL,3
Nazira,Sivasagar,ASSAM,16
Nedumangad,Thiruvananthapuram,KERALA,357
Needamangalam,Thiruvarur,TAMILNADU,33
Neem-Ka-Thana,Sikar,RAJASTHAN,32
Neemuch,Neemuch,MADHYA PRADESH,29
Nekarikallu,Guntur,ANDHRA PRADESH,12
Nekkonda,Warangal,TELANGANA,16
Nelakondapalle,Khammam,TELANGANA,26
Nelamangala,Bengaluru Rural,KARNATAKA,516
Nellikudur,Warangal,TELANGANA,1
Nellimarla,Vizianagaram,ANDHRA PRADESH,9
Nellipaka,East Godavari,ANDHRA PRADESH,21
Nellore,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,838
Nepanagar,Burhanpur,MADHYA PRADESH,5
Ner,Yavatmal,MAHARASHTRA,1
Neradigonda,Adilabad,TELANGANA,15
Neredcherla,Nalgonda,TELANGANA,13
Nermand,Kullu,HIMACHAL PRADESH,4
Neturia,Puruliya,WEST BENGAL,27
Nevasa,Ahmadnagar,MAHARASHTRA,179
Neyyattinkara,Thiruvananthapuram,KERALA,487
Nichar,Kinnaur,HIMACHAL PRADESH,1
Nidadavole,West Godavari,ANDHRA PRADESH,54
Nidamanur,Nalgonda,TELANGANA,1
Nidamarru,West Godavari,ANDHRA PRADESH,10
Nighasan,Kheri,UTTAR PRADESH,6
Nihal Singhwala,Moga,PUNJAB,10
Nihri,Mandi,HIMACHAL PRADESH,1
Nilagiri,Baleshwar,ODISHA,17
Nilakkottai,Dindigul,TAMILNADU,163
Nilambur,Malappuram,KERALA,201
Nilanga,Latur,MAHARASHTRA,2
Nilokheri,Karnal,HARYANA,313
Nimapada,Puri,ODISHA,17
Nimbahera,Chittaurgarh,RAJASTHAN,60
Nimdih,Saraikela-Kharsawan,JHARKHAND,4
Nindra,Chittoor,ANDHRA PRADESH,2
Niphad,Nashik,MAHARASHTRA,311
Nirakarpur,Khordha,ODISHA,8
Nirmal,Adilabad,TELANGANA,75
Nirmali,Supaul,BIHAR,11
Nirsa-Cum-Chirkunda,Dhanbad,JHARKHAND,91
Nischintakoili,Cuttack,ODISHA,3
Niwai,Tonk,RAJASTHAN,40
Niwali,Barwani,MADHYA PRADESH,13
Niwari,Niwari,MADHYA PRADESH,13
Nizamabad,Azamgarh,UTTAR PRADESH,6
Nizamabad,Nizamabad,TELANGANA,288
Nizamsagar,Nizamabad,TELANGANA,15
Noamundi,Pashchimi Singhbhum,JHARKHAND,2
Nohar,Hanumangarh,RAJASTHAN,22
Nokha,Bikaner,RAJASTHAN,22
Nokha,Rohtas,BIHAR,10
Noorsarai,Nalanda,BIHAR,3
North Guwahati (Pt),Kamrup Metropolitan,ASSAM,139
North Lakhimpur,Lakhimpur,ASSAM,6
Nowgong,Chhatarpur,MADHYA PRADESH,4
Nowrozabad,Umaria,MADHYA PRADESH,4
Nuagaon,Kandhamal,ODISHA,1
Nuagaon,Nayagarh,ODISHA,3
Nuaon,Kaimur (Bhabua),BIHAR,5
Nubra,Leh,LADAKH,23
Nuh,Nuh,HARYANA,43
Nurpur,Kangra,HIMACHAL PRADESH,35
Nuthankal,Nalgonda,TELANGANA,1
Nuzendla,Guntur,ANDHRA PRADESH,1
Nuzvid,Krishna,ANDHRA PRADESH,48
Nyalkal,Medak,TELANGANA,8
Obra,Aurangabad,BIHAR,4
Obuladevaracheruvu,Anantapur,ANDHRA PRADESH,6
Obulavaripalle,Y.S.R.,ANDHRA PRADESH,21
Odagaon,Nayagarh,ODISHA,11
Oddanchatram,Dindigul,TAMILNADU,108
Odela,Peddapalli,TELANGANA,38
Ojili,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,9
Okhamandal,Devbhumi Dwarka,GUJARAT,48
Olpad,Surat,GUJARAT,173
Omalur,Salem,TAMILNADU,391
Onda,Bankura,WEST BENGAL,28
Ondal,Paschim Bardhaman,WEST BENGAL,81
Ongole,Prakasam,ANDHRA PRADESH,339
Ongpangkong,Mokokchung,NAGALAND,20
Orai,Jalaun,UTTAR PRADESH,101
Orathanadu,Thanjavur,TAMILNADU,21
Orchha,Niwari,MADHYA PRADESH,33
Orient,Jharsuguda,ODISHA,7
Ormanjhi,Ranchi,JHARKHAND,31
Orvakal,Kurnool,ANDHRA PRADESH,27
Osian,Jodhpur,RAJASTHAN,32
Osmanabad,Osmanabad,MAHARASHTRA,87
Ottapidaram,Thoothukkudi,TAMILNADU,73
Ottappalam,Palakkad,KERALA,926
Ozhukarai Taluk,Puducherry,PUDUCHERRY,489
P.Gannavaram,East Godavari,ANDHRA PRADESH,15
PATAPUR,Ganjam,ODISHA,3
POLASARA,Ganjam,ODISHA,1
PURUSOTTAMPUR,Ganjam,ODISHA,9
Pachhad,Sirmaur,HIMACHAL PRADESH,2
Pachim Nalbari,Nalbari,ASSAM,3
Pachipenta,Vizianagaram,ANDHRA PRADESH,1
Pachora,Jalgaon,MAHARASHTRA,55
Pachore,Rajgarh,MADHYA PRADESH,11
Pachpadra,Barmer,RAJASTHAN,46
Pachpahar,Jhalawar,RAJASTHAN,19
Pachrukhi,Siwan,BIHAR,20
Padampur,Ganganagar,RAJASTHAN,9
Paddhari,Rajkot,GUJARAT,36
Paderu,Visakhapatnam,ANDHRA PRADESH,9
Padhar,Mandi,HIMACHAL PRADESH,10
Padma,Hazaribagh,JHARKHAND,3
Padmanabham,Visakhapatnam,ANDHRA PRADESH,6
Padmapur,Bargarh,ODISHA,4
Padra,Vadodara,GUJARAT,58
Padrauna,Kushinagar,UTTAR PRADESH,30
Padwa,Palamu,JHARKHAND,1
Pagidyala,Kurnool,ANDHRA PRADESH,2
Pahalgam,Anantnag,JAMMU & KASHMIR,18
Pahar Ganj,Central,DELHI,898
Paharpur,Purba Champaran,BIHAR,2
Paikamal,Bargarh,ODISHA,4
Paithan,Aurangabad,MAHARASHTRA,21
Pakala,Chittoor,ANDHRA PRADESH,36
Pakaur,Pakur,JHARKHAND,28
Pakhanjur,Uttar Bastar Kanker,CHATTISGARH,8
Pakuria,Pakur,JHARKHAND,1
Pakyong,East District,SIKKIM,5
Palacoderu,West Godavari,ANDHRA PRADESH,12
Palacole,West Godavari,ANDHRA PRADESH,59
Palakkad,Palakkad,KERALA,1083
Palakkodu,Dharmapuri,TAMILNADU,113
Palakonda,Srikakulam,ANDHRA PRADESH,4
Palakurthi,Jangoan,TELANGANA,3
Palam,Parbhani,MAHARASHTRA,2
Palamaner,Chittoor,ANDHRA PRADESH,89
Palampur,Kangra,HIMACHAL PRADESH,110
Palani,Dindigul,TAMILNADU,181
Palanpur,Banas Kantha,GUJARAT,148
Palari,Baloda Bazar,CHATTISGARH,3
Palasa,Srikakulam,ANDHRA PRADESH,39
Palasamudram,Chittoor,ANDHRA PRADESH,2
Palasbari,Kamrup,ASSAM,19
Palasbari,Kamrup Metropolitan,ASSAM,99
Palasi,Araria,BIHAR,1
Palayamkottai,Tirunelveli,TAMILNADU,584
Palghar,Palghar,MAHARASHTRA,566
Pali,Korba,CHATTISGARH,22
Pali,Pali,RAJASTHAN,181
Pali,Umaria,MADHYA PRADESH,10
Palia,Kheri,UTTAR PRADESH,2
Paliganj,Patna,BIHAR,1
Palitana,Bhavnagar,GUJARAT,60
Palladam,Tiruppur,TAMILNADU,366
Pallipattu,Thiruvallur,TAMILNADU,44
Palojori,Deoghar,JHARKHAND,2
Palsana,Surat,GUJARAT,257
Palus,Sangli,MAHARASHTRA,11
Palwal,Palwal,HARYANA,467
Palwancha,Bhadradri Kothagudem,TELANGANA,83
Pamarru,East Godavari,ANDHRA PRADESH,3
Pamarru,Krishna,ANDHRA PRADESH,26
Pamidi,Anantapur,ANDHRA PRADESH,28
Pamidimukkala,Krishna,ANDHRA PRADESH,16
Pampore,Pulwama,JAMMU & KASHMIR,15
Pamulapadu,Kurnool,ANDHRA PRADESH,1
Pamur,Prakasam,ANDHRA PRADESH,1
Panagar,Jabalpur,MADHYA PRADESH,89
Panchkula,Panchkula,HARYANA,975
Panchla,Haora,WEST BENGAL,39
Pandabeswar,Paschim Bardhaman,WEST BENGAL,46
Pandarak,Patna,BIHAR,14
Pandariya,Kabeerdham,CHATTISGARH,2
Pandaul,Madhubani,BIHAR,31
Pandavapura,Mandya,KARNATAKA,83
Pandhana,East Nimar,MADHYA PRADESH,7
Pandharpur,Solapur,MAHARASHTRA,124
Pandhurna,Chhindwara,MADHYA PRADESH,43
Pandua,Hugli,WEST BENGAL,123
Panhala,Kolhapur,MAHARASHTRA,29
Panikoili,Jajapur,ODISHA,5
Panipat,Panipat,HARYANA,655
Panisagar,North Tripura,TRIPURA,8
Panna,Panna,MADHYA PRADESH,19
Panruti,Cuddalore,TAMILNADU,493
Pansemal,Barwani,MADHYA PRADESH,1
Panskura,Purba Medinipur,WEST BENGAL,78
Panthalur,The Nilgiris,TAMILNADU,12
Panvel,Raigarh,MAHARASHTRA,2167
Panyam,Kurnool,ANDHRA PRADESH,50
Paonta Sahib,Sirmaur,HIMACHAL PRADESH,149
Papanasam,Thanjavur,TAMILNADU,108
Papannapet,Medak,TELANGANA,4
Pappireddipatti,Dharmapuri,TAMILNADU,69
Paradeep Lock,Jagatsinghapur,ODISHA,20
Paradip,Jagatsinghapur,ODISHA,36
Paraiya,Gaya,BIHAR,3
Parajang,Dhenkanal,ODISHA,1
Paramakudi,Ramanathapuram,TAMILNADU,97
Paramathi-Velur,Namakkal,TAMILNADU,92
Paranda,Osmanabad,MAHARASHTRA,9
Parasgad,Belagavi,KARNATAKA,57
Parasia,Chhindwara,MADHYA PRADESH,30
Paravada,Visakhapatnam,ANDHRA PRADESH,67
Paravur,Ernakulam,KERALA,506
Parbalpur,Nalanda,BIHAR,1
Parbatsar,Nagaur,RAJASTHAN,5
Parbatta,Khagaria,BIHAR,2
Parbhani,Parbhani,MAHARASHTRA,171
Parchur,Prakasam,ANDHRA PRADESH,6
Pardi,Valsad,GUJARAT,565
Pargi,Rangareddy,TELANGANA,28
Parigi,Anantapur,ANDHRA PRADESH,1
Parihar,Sitamarhi,BIHAR,5
Parkal,Warangal,TELANGANA,30
Parlakhemundi,Gajapati,ODISHA,18
Parliament Street,New Delhi,DELHI,1021
Parner,Ahmadnagar,MAHARASHTRA,112
Parola,Jalgaon,MAHARASHTRA,17
Paroo,Muzaffarpur,BIHAR,10
Parseoni,Nagpur,MAHARASHTRA,28
Partur,Jalna,MAHARASHTRA,16
Parvathagiri,Warangal,TELANGANA,6
Parvathipuram,Vizianagaram,ANDHRA PRADESH,17
Pasighat,East Siang,ARUNACHAL PRADESH,15
Patamda,Purbi Singhbhum,JHARKHAND,1
Patan,Durg,CHATTISGARH,86
Patan,Jabalpur,MADHYA PRADESH,2
Patan,Patan,GUJARAT,140
Patan,Satara,MAHARASHTRA,17
Patan-Veraval,Gir Somnath,GUJARAT,91
Patancheru,Medak,TELANGANA,346
Patarghat,Saharsa,BIHAR,1
Pataudi,Gurgaon,HARYANA,74
Patel Nagar,West,DELHI,2726
Patepur,Vaishali,BIHAR,2
Patera,Damoh,MADHYA PRADESH,1
Pathalgaon,Jashpur,CHATTISGARH,2
Pathalgora,Chatra,JHARKHAND,2
Pathanapuram,Kollam,KERALA,276
Pathankot,Pathankot,PUNJAB,263
Pathapatnam,Srikakulam,ANDHRA PRADESH,11
Pathardi,Ahmadnagar,MAHARASHTRA,14
Pathargama,Godda,JHARKHAND,1
Patharia,Damoh,MADHYA PRADESH,4
Pathariya,Mungeli,CHATTISGARH,5
Patharpratima,South Twenty Four Parganas,WEST BENGAL,1
Pathri,Parbhani,MAHARASHTRA,8
Pati,Barwani,MADHYA PRADESH,2
Patiala,Patiala,PUNJAB,610
Patiyali,Kanshiram Nagar,UTTAR PRADESH,5
Patkura,Kendrapara,ODISHA,4
Patna Rural,Patna,BIHAR,2464
Patoda,Bid,MAHARASHTRA,19
Patori,Samastipur,BIHAR,2
Patran,Patiala,PUNJAB,16
Patrasayer,Bankura,WEST BENGAL,10
Patratu,Ramgarh,JHARKHAND,20
Pattamundai,Kendrapara,ODISHA,7
Pattan,Baramula,JAMMU & KASHMIR,5
Patti,Pratapgarh,UTTAR PRADESH,13
Patti,Tarn Taran,PUNJAB,27
Pattikonda,Kurnool,ANDHRA PRADESH,5
Pattukkottai,Thanjavur,TAMILNADU,82
Patur,Akola,MAHARASHTRA,1
Pauni,Bhandara,MAHARASHTRA,2
Pauri,Garhwal,UTTARAKHAND,96
Pavagada,Tumakuru,KARNATAKA,5
Pawai,Panna,MADHYA PRADESH,4
Payakaraopeta,Visakhapatnam,ANDHRA PRADESH,24
Payal,Ludhiana,PUNJAB,122
Peapally,Kurnool,ANDHRA PRADESH,19
Pebbair,Mahbubnagar,TELANGANA,24
Peda  Araveedu,Prakasam,ANDHRA PRADESH,3
Peda Bayalu,Visakhapatnam,ANDHRA PRADESH,4
Pedagantyada,Visakhapatnam,ANDHRA PRADESH,30
Pedakakani,Guntur,ANDHRA PRADESH,83
Pedakurapadu,Guntur,ANDHRA PRADESH,3
Pedana,Krishna,ANDHRA PRADESH,13
Pedanandipadu,Guntur,ANDHRA PRADESH,15
Pedapadu,West Godavari,ANDHRA PRADESH,46
Pedaparupudi,Krishna,ANDHRA PRADESH,27
Pedapudi,East Godavari,ANDHRA PRADESH,17
Pedavegi,West Godavari,ANDHRA PRADESH,48
Pedda Adiserla Palle,Nalgonda,TELANGANA,3
Pedda Kadubur,Kurnool,ANDHRA PRADESH,5
Peddakothapalle,Mahbubnagar,TELANGANA,1
Peddamandadi,Mahbubnagar,TELANGANA,10
Peddamudium,Y.S.R.,ANDHRA PRADESH,2
Peddapalle,Peddapalli,TELANGANA,88
Peddapanjani,Chittoor,ANDHRA PRADESH,5
Peddapappur,Anantapur,ANDHRA PRADESH,4
Peddapuram,East Godavari,ANDHRA PRADESH,56
Peddavadugur,Anantapur,ANDHRA PRADESH,16
Peddavoora,Nalgonda,TELANGANA,13
Peddemul,Rangareddy,TELANGANA,1
Peeplu,Tonk,RAJASTHAN,2
Peerumade,Idukki,KERALA,181
Peesangan,Ajmer,RAJASTHAN,34
Pegadapalle,Jagitial,TELANGANA,1
Pehowa,Kurukshetra,HARYANA,56
Peint,Nashik,MAHARASHTRA,17
Pellakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,29
Pen,Raigarh,MAHARASHTRA,126
Penagalur,Y.S.R.,ANDHRA PRADESH,3
Penamaluru,Krishna,ANDHRA PRADESH,301
Pencharthal,Unokoti,TRIPURA,5
Pendlimarri,Y.S.R.,ANDHRA PRADESH,9
Pendra,Bilaspur,CHATTISGARH,2
Pendra Road Gorella,Bilaspur,CHATTISGARH,2
Pendurthi,Visakhapatnam,ANDHRA PRADESH,117
Pennagaram,Dharmapuri,TAMILNADU,55
Pentapadu,West Godavari,ANDHRA PRADESH,32
Penuballi,Khammam,TELANGANA,4
Penuganchiprolu,Krishna,ANDHRA PRADESH,19
Penugonda,West Godavari,ANDHRA PRADESH,15
Penukonda,Anantapur,ANDHRA PRADESH,49
Penumantra,West Godavari,ANDHRA PRADESH,10
Penumuru,Chittoor,ANDHRA PRADESH,9
Peraiyur,Madurai,TAMILNADU,38
Perambalur,Perambalur,TAMILNADU,87
Peravali,West Godavari,ANDHRA PRADESH,32
Peravurani,Thanjavur,TAMILNADU,19
Perinthalmanna,Malappuram,KERALA,735
Periyakulam,Theni,TAMILNADU,151
Pernem,North Goa,GOA,207
Perundurai,Erode,TAMILNADU,651
Peterwar,Bokaro,JHARKHAND,12
Petlad,Anand,GUJARAT,117
Petlawad,Jhabua,MADHYA PRADESH,20
Phagi,Jaipur,RAJASTHAN,9
Phagwara,Kapurthala,PUNJAB,329
Phalodi,Jodhpur,RAJASTHAN,42
Phaltan,Satara,MAHARASHTRA,63
Phansidewa,Darjiling,WEST BENGAL,59
Pharenda,Mahrajganj,UTTAR PRADESH,10
Phillaur,Jalandhar,PUNJAB,138
Phirangipuram,Guntur,ANDHRA PRADESH,14
Phiringia,Kandhamal,ODISHA,1
Phulabani Town,Kandhamal,ODISHA,5
Phulambri,Aurangabad,MAHARASHTRA,11
Phulera (Hq.Sambhar),Jaipur,RAJASTHAN,75
Phulparas,Madhubani,BIHAR,3
Phulpur,Azamgarh,UTTAR PRADESH,5
Phulpur,Prayagraj,UTTAR PRADESH,87
Phulwari,Patna,BIHAR,103
Phulwaria,Gopalganj,BIHAR,2
Pichatur,Chittoor,ANDHRA PRADESH,10
Pichhore,Gwalior,MADHYA PRADESH,92
Piduguralla,Guntur,ANDHRA PRADESH,61
Pileru,Chittoor,ANDHRA PRADESH,45
Pilibanga,Hanumangarh,RAJASTHAN,28
Pilibhit,Pilibhit,UTTAR PRADESH,83
Pindra,Varanasi,UTTAR PRADESH,146
Pindwara,Sirohi,RAJASTHAN,69
Pipalda,Kota,RAJASTHAN,4
Pipariya,Hoshangabad,MADHYA PRADESH,45
Pipili,Puri,ODISHA,43
Piploda,Ratlam,MADHYA PRADESH,18
Pipra,Supaul,BIHAR,2
Piprakothi,Purba Champaran,BIHAR,1
Pirawa,Jhalawar,RAJASTHAN,3
Piriyapatna,Mysuru,KARNATAKA,133
Piro,Bhojpur,BIHAR,9
Pirtanr,Giridih,JHARKHAND,10
Pithapuram,East Godavari,ANDHRA PRADESH,60
Pithora,Mahasamund,CHATTISGARH,13
Pithoragarh,Pithoragarh,UTTARAKHAND,89
Pitlam,Nizamabad,TELANGANA,8
Pittalavanipalem,Guntur,ANDHRA PRADESH,12
Piyong,Lohit,ARUNACHAL PRADESH,1
Pochampalle,Yadadri Bhuvanagiri,TELANGANA,9
Pochampalli,Krishnagiri,TAMILNADU,25
Podalakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,6
Podili,Prakasam,ANDHRA PRADESH,26
Poduru,West Godavari,ANDHRA PRADESH,13
Pokaran,Jaisalmer,RAJASTHAN,88
Pokhari,Chamoli,UTTARAKHAND,2
Poladpur,Raigarh,MAHARASHTRA,32
Polaki,Srikakulam,ANDHRA PRADESH,2
Polavaram,West Godavari,ANDHRA PRADESH,17
Polba - Dadpur,Hugli,WEST BENGAL,55
Pollachi,Coimbatore,TAMILNADU,528
Polur,Tiruvannamalai,TAMILNADU,75
Ponda,South Goa,GOA,312
Ponduru,Srikakulam,ANDHRA PRADESH,4
Ponnaluru,Prakasam,ANDHRA PRADESH,4
Ponnamaravathi,Pudukkottai,TAMILNADU,17
Ponnani,Malappuram,KERALA,295
Ponneri,Thiruvallur,TAMILNADU,462
Ponnur,Guntur,ANDHRA PRADESH,78
Poonamallee,Thiruvallur,TAMILNADU,1241
Poornagiri,Champawat,UTTARAKHAND,11
Porbandar,Porbandar,GUJARAT,73
Poreyahat,Godda,JHARKHAND,1
Porsa,Morena,MADHYA PRADESH,5
Port Blair,South Andaman,ANDAMAN & NICOBAR,38
Porumamilla,Y.S.R.,ANDHRA PRADESH,7
Potashpur - I,Purba Medinipur,WEST BENGAL,1
Potashpur - II,Purba Medinipur,WEST BENGAL,7
Pothia,Kishanganj,BIHAR,18
Potka,Purbi Singhbhum,JHARKHAND,7
Poundi-Uproda,Korba,CHATTISGARH,6
Powayan,Shahjahanpur,UTTAR PRADESH,14
Prantij,Sabar Kantha,GUJARAT,48
Pratapganj,Supaul,BIHAR,3
Pratapgarh,Pratapgarh,RAJASTHAN,9
Pratapgarh,Pratapgarh,UTTAR PRADESH,59
Pratapnagar,Tehri Garhwal,UTTARAKHAND,1
Pratappur,Surajpur,CHATTISGARH,2
Prathipadu,East Godavari,ANDHRA PRADESH,14
Prathipadu,Guntur,ANDHRA PRADESH,30
Preet Vihar,East,DELHI,3394
Prithvipur,Niwari,MADHYA PRADESH,4
Proddatur,Y.S.R.,ANDHRA PRADESH,174
Puducherry Taluk,Puducherry,PUDUCHERRY,622
Pudukkottai,Pudukkottai,TAMILNADU,125
Pudur,Rangareddy,TELANGANA,12
Pulicherla,Chittoor,ANDHRA PRADESH,9
Pulivendla,Y.S.R.,ANDHRA PRADESH,49
Pulkal,Medak,TELANGANA,35
Pullampeta,Y.S.R.,ANDHRA PRADESH,19
Pulwama,Pulwama,JAMMU & KASHMIR,20
Punahana,Nuh,HARYANA,8
Punasa,East Nimar,MADHYA PRADESH,24
Puncha,Puruliya,WEST BENGAL,4
Pune City,Pune,MAHARASHTRA,17671
Punganur,Chittoor,ANDHRA PRADESH,26
Punjabi Bagh,West,DELHI,1563
Punpun,Patna,BIHAR,3
Pupri,Sitamarhi,BIHAR,12
Puraini,Madhepura,BIHAR,1
Purandhar,Pune,MAHARASHTRA,218
Puranpur,Pilibhit,UTTAR PRADESH,22
Puraula,Uttarkashi,UTTARAKHAND,2
Purbasthali - I,Purba Bardhaman,WEST BENGAL,33
Purbasthali - II,Purba Bardhaman,WEST BENGAL,19
Puri (M),Puri,ODISHA,113
Purna,Parbhani,MAHARASHTRA,14
Purnahiya,Sheohar,BIHAR,1
Purnia East,Purnia,BIHAR,247
Pursura,Hugli,WEST BENGAL,25
Purulia - I,Puruliya,WEST BENGAL,6
Purulia - II,Puruliya,WEST BENGAL,96
Purwa,Unnao,UTTAR PRADESH,6
Pusa,Samastipur,BIHAR,4
Pusad,Yavatmal,MAHARASHTRA,14
Pusapatirega,Vizianagaram,ANDHRA PRADESH,13
Pushparajgarh,Anuppur,MADHYA PRADESH,3
Pusour,Raigarh,CHATTISGARH,10
Puthalapattu,Chittoor,ANDHRA PRADESH,76
Puttaparthi,Anantapur,ANDHRA PRADESH,19
Puttur,Chittoor,ANDHRA PRADESH,60
Puttur,Dakshina Kannada,KARNATAKA,235
Pynursla,East Khasi Hills,MEGHALAYA,4
Quepem,South Goa,GOA,67
Quilandy,Kozhikode,KERALA,799
