sdtname,dtname,stname,number_of_cell_towers
Phulwari,Patna,BIHAR,74
Phulwaria,Gopalganj,BIHAR,2
Pichatur,Chittoor,ANDHRA PRADESH,10
Pichhore,Gwalior,MADHYA PRADESH,30
Piduguralla,Guntur,ANDHRA PRADESH,29
Pileru,Chittoor,ANDHRA PRADESH,24
Pilibanga,Hanumangarh,RAJASTHAN,26
Pilibhit,Pilibhit,UTTAR PRADESH,37
Pindra,Varanasi,UTTAR PRADESH,71
Pindwara,Sirohi,RAJASTHAN,43
Pipalda,Kota,RAJASTHAN,4
Pipariya,Hoshangabad,MADHYA PRADESH,6
Pipili,Puri,ODISHA,20
Piploda,Ratlam,MADHYA PRADESH,2
Pipra,Supaul,BIHAR,2
Piprakothi,Purba Champaran,BIHAR,1
Pirawa,Jhalawar,RAJASTHAN,3
Piriyapatna,Mysuru,KARNATAKA,123
Piro,Bhojpur,BIHAR,8
Pirtanr,Giridih,JHARKHAND,10
Pithapuram,East Godavari,ANDHRA PRADESH,24
Pithora,Mahasamund,CHATTISGARH,3
Pithoragarh,Pithoragarh,UTTARAKHAND,43
Pitlam,Nizamabad,TELANGANA,6
Pittalavanipalem,Guntur,ANDHRA PRADESH,12
Piyong,Lohit,ARUNACHAL PRADESH,1
Pochampalle,Yadadri Bhuvanagiri,TELANGANA,6
Pochampalli,Krishnagiri,TAMILNADU,21
Podili,Prakasam,ANDHRA PRADESH,5
Poduru,West Godavari,ANDHRA PRADESH,1
Pokaran,Jaisalmer,RAJASTHAN,70
Poladpur,Raigarh,MAHARASHTRA,5
Polaki,Srikakulam,ANDHRA PRADESH,2
Polavaram,West Godavari,ANDHRA PRADESH,6
Polba - Dadpur,Hugli,WEST BENGAL,19
Pollachi,Coimbatore,TAMILNADU,214
Polur,Tiruvannamalai,TAMILNADU,44
Ponda,South Goa,GOA,61
Ponduru,Srikakulam,ANDHRA PRADESH,3
Ponnaluru,Prakasam,ANDHRA PRADESH,2
Ponnamaravathi,Pudukkottai,TAMILNADU,8
Ponnani,Malappuram,KERALA,6
Ponneri,Thiruvallur,TAMILNADU,259
Ponnur,Guntur,ANDHRA PRADESH,57
Poonamallee,Thiruvallur,TAMILNADU,685
Poornagiri,Champawat,UTTARAKHAND,3
Porbandar,Porbandar,GUJARAT,13
Poreyahat,Godda,JHARKHAND,1
Potashpur - I,Purba Medinipur,WEST BENGAL,1
Potashpur - II,Purba Medinipur,WEST BENGAL,3
Pothia,Kishanganj,BIHAR,14
Potka,Purbi Singhbhum,JHARKHAND,7
Poundi-Uproda,Korba,CHATTISGARH,1
Powayan,Shahjahanpur,UTTAR PRADESH,5
Prantij,Sabar Kantha,GUJARAT,11
Pratapganj,Supaul,BIHAR,3
Pratapgarh,Pratapgarh,RAJASTHAN,6
Pratapgarh,Pratapgarh,UTTAR PRADESH,17
Prathipadu,East Godavari,ANDHRA PRADESH,10
Prathipadu,Guntur,ANDHRA PRADESH,18
Preet Vihar,East,DELHI,1340
Prithvipur,Niwari,MADHYA PRADESH,4
Proddatur,Y.S.R.,ANDHRA PRADESH,98
Puducherry Taluk,Puducherry,PUDUCHERRY,251
Pudukkottai,Pudukkottai,TAMILNADU,71
Pudur,Rangareddy,TELANGANA,4
Pulicherla,Chittoor,ANDHRA PRADESH,6
Pulivendla,Y.S.R.,ANDHRA PRADESH,30
Pulkal,Medak,TELANGANA,8
Pullampeta,Y.S.R.,ANDHRA PRADESH,12
Pulwama,Pulwama,JAMMU & KASHMIR,3
Punasa,East Nimar,MADHYA PRADESH,6
Puncha,Puruliya,WEST BENGAL,4
Pune City,Pune,MAHARASHTRA,4471
Punganur,Chittoor,ANDHRA PRADESH,14
Punjabi Bagh,West,DELHI,615
Punpun,Patna,BIHAR,3
Pupri,Sitamarhi,BIHAR,9
Puraini,Madhepura,BIHAR,1
Purandhar,Pune,MAHARASHTRA,40
Puranpur,Pilibhit,UTTAR PRADESH,10
Purbasthali - I,Purba Bardhaman,WEST BENGAL,11
Purbasthali - II,Purba Bardhaman,WEST BENGAL,15
Puri (M),Puri,ODISHA,38
Purna,Parbhani,MAHARASHTRA,2
Purnia East,Purnia,BIHAR,220
Pursura,Hugli,WEST BENGAL,7
Purulia - I,Puruliya,WEST BENGAL,5
Purulia - II,Puruliya,WEST BENGAL,56
Purwa,Unnao,UTTAR PRADESH,1
Pusa,Samastipur,BIHAR,4
Pusad,Yavatmal,MAHARASHTRA,1
Pusapatirega,Vizianagaram,ANDHRA PRADESH,10
Pusour,Raigarh,CHATTISGARH,9
Puthalapattu,Chittoor,ANDHRA PRADESH,30
Puttaparthi,Anantapur,ANDHRA PRADESH,11
Puttur,Chittoor,ANDHRA PRADESH,39
Puttur,Dakshina Kannada,KARNATAKA,185
Pynursla,East Khasi Hills,MEGHALAYA,3
Quepem,South Goa,GOA,2
Quilandy,Kozhikode,KERALA,38
Qutubullapur,Rangareddy,TELANGANA,673
RAMBHA,Ganjam,ODISHA,5
Radhanagari,Kolhapur,MAHARASHTRA,4
Radhanpur,Patan,GUJARAT,1
Radhapuram,Tirunelveli,TAMILNADU,65
Rae Bareli,Rae Bareli,UTTAR PRADESH,27
Rafiabad,Baramula,JAMMU & KASHMIR,5
Rafiganj,Aurangabad,BIHAR,14
Raghogarh,Guna,MADHYA PRADESH,7
Raghopur,Supaul,BIHAR,15
Raghopur,Vaishali,BIHAR,9
Raghunathganj - I,Murshidabad,WEST BENGAL,15
Raghunathganj - II,Murshidabad,WEST BENGAL,7
Raghunathpalle,Jangoan,TELANGANA,11
Raghunathpur - I,Puruliya,WEST BENGAL,15
Raghurajnagar,Satna,MADHYA PRADESH,38
Raha,Nagaon,ASSAM,9
Rahta,Ahmadnagar,MAHARASHTRA,129
Rahui,Nalanda,BIHAR,5
Rahuri,Ahmadnagar,MAHARASHTRA,69
Raichur,Raichur,KARNATAKA,243
Raiganj,Uttar Dinajpur,WEST BENGAL,14
Raigarh,Raigarh,CHATTISGARH,44
Raighar,Nabarangapur,ODISHA,1
Raikal,Jagitial,TELANGANA,3
Raikode,Medak,TELANGANA,3
Raikot,Ludhiana,PUNJAB,2
Railmagra,Rajsamand,RAJASTHAN,10
Raina - I,Purba Bardhaman,WEST BENGAL,3
Raina - II,Purba Bardhaman,WEST BENGAL,1
Raiparthy,Warangal,TELANGANA,5
Raipur,Bankura,WEST BENGAL,2
Raipur,Pali,RAJASTHAN,67
Raipur,Raipur,CHATTISGARH,460
Raipur - Karchuliyan,Rewa,MADHYA PRADESH,1
Rairakhol,Sambalpur,ODISHA,3
Rairangpur Town,Mayurbhanj,ODISHA,4
Raisen,Raisen,MADHYA PRADESH,17
Raisinghnagar,Ganganagar,RAJASTHAN,1
Raja Pakar,Vaishali,BIHAR,1
Rajagangapur,Sundargarh,ODISHA,19
Rajahmundry (Urban),East Godavari,ANDHRA PRADESH,142
Rajahmundry Rural,East Godavari,ANDHRA PRADESH,46
Rajakhera,Dhaulpur,RAJASTHAN,2
Rajam,Srikakulam,ANDHRA PRADESH,2
Rajampet,Y.S.R.,ANDHRA PRADESH,20
Rajanagaram,East Godavari,ANDHRA PRADESH,26
Rajapalayam,Virudhunagar,TAMILNADU,83
Rajapur,Ratnagiri,MAHARASHTRA,7
Rajarhat,North Twenty Four Parganas,WEST BENGAL,914
Rajauli,Nawada,BIHAR,5
Rajaun,Banka,BIHAR,6
Rajauri,Rajouri,JAMMU & KASHMIR,9
Rajendranagar,Ranga Reddy,TELANGANA,800
Rajganj,Jalpaiguri,WEST BENGAL,121
Rajgarh,Alwar,RAJASTHAN,44
Rajgarh,Churu,RAJASTHAN,7
Rajgarh,Rajgarh,MADHYA PRADESH,5
Rajgarh,Sirmaur,HIMACHAL PRADESH,2
Rajgir,Nalanda,BIHAR,12
Rajkot,Rajkot,GUJARAT,426
Rajnagar,Birbhum,WEST BENGAL,1
Rajnagar,Chhatarpur,MADHYA PRADESH,20
Rajnagar,Madhubani,BIHAR,7
Rajnandgaon,Rajnandgaon,CHATTISGARH,23
Rajouri Garden,West,DELHI,590
Rajpur,Barwani,MADHYA PRADESH,9
Rajpur,Buxar,BIHAR,4
Rajpura,Patiala,PUNJAB,158
Rajsamand,Rajsamand,RAJASTHAN,14
Rajula,Amreli,GUJARAT,20
Rajupalem,Guntur,ANDHRA PRADESH,10
Rajupalem,Y.S.R.,ANDHRA PRADESH,1
Rajura,Chandrapur,MAHARASHTRA,4
Rakkar,Kangra,HIMACHAL PRADESH,11
Ramabhadrapuram,Vizianagaram,ANDHRA PRADESH,1
Ramachandi,Puri,ODISHA,1
Ramachandrapuram,Chittoor,ANDHRA PRADESH,2
Ramachandrapuram,East Godavari,ANDHRA PRADESH,16
Ramachandrapuram,Medak,TELANGANA,176
Ramadugu,Karimnagar,TELANGANA,9
Ramagiri,Anantapur,ANDHRA PRADESH,1
Ramagundam,Peddapalli,TELANGANA,56
Ramakuppam,Chittoor,ANDHRA PRADESH,6
Ramanagara,Ramanagara,KARNATAKA,429
Ramanathapuram,Ramanathapuram,TAMILNADU,208
Ramapuram,Y.S.R.,ANDHRA PRADESH,8
Ramasamudram,Chittoor,ANDHRA PRADESH,1
Ramayampet,Medak,TELANGANA,17
Ramban,Ramban,JAMMU & KASHMIR,4
Ramdurg,Belagavi,KARNATAKA,24
Ramganj Mandi,Kota,RAJASTHAN,25
Ramgarh,Alwar,RAJASTHAN,28
Ramgarh,Kaimur (Bhabua),BIHAR,3
Ramgarh,Ramgarh,JHARKHAND,39
Ramgarh Chowk,Lakhisarai,BIHAR,6
Ramgarhwa,Purba Champaran,BIHAR,4
Ramkrishna Nagar,Hailakandi,ASSAM,15
Ramna,Garhwa,JHARKHAND,1
Ramnagar,Bara Banki,UTTAR PRADESH,2
Ramnagar,Nainital,UTTARAKHAND,64
Ramnagar,Pashchim Champaran,BIHAR,4
Ramnagar,Udhampur,JAMMU & KASHMIR,2
Ramnagar - I,Purba Medinipur,WEST BENGAL,24
Ramnagar - II,Purba Medinipur,WEST BENGAL,24
Rampur,Rampur,UTTAR PRADESH,111
Rampur,Shimla,HIMACHAL PRADESH,5
Rampur Baghelan,Satna,MADHYA PRADESH,1
Rampur Maniharan,Saharanpur,UTTAR PRADESH,17
Rampur Naikin,Sidhi,MADHYA PRADESH,1
Rampura Phul,Bathinda,PUNJAB,5
Rampurhat - I,Birbhum,WEST BENGAL,21
Rampurhat - II,Birbhum,WEST BENGAL,2
Ramsanehighat,Bara Banki,UTTAR PRADESH,12
Ramtek,Nagpur,MAHARASHTRA,7
Ranaghat - I,Nadia,WEST BENGAL,14
Ranaghat - II,Nadia,WEST BENGAL,31
Ranapur,Nayagarh,ODISHA,2
Ranastalam,Srikakulam,ANDHRA PRADESH,7
Ranavav,Porbandar,GUJARAT,2
Rangampeta,East Godavari,ANDHRA PRADESH,6
Rangli Rangliot,Darjiling,WEST BENGAL,21
Rangra Chowk,Bhagalpur,BIHAR,2
Rania,Sirsa,HARYANA,9
Ranibennur,Haveri,KARNATAKA,137
Ranibundh,Bankura,WEST BENGAL,1
Raniganj,Araria,BIHAR,4
Raniganj,Paschim Bardhaman,WEST BENGAL,62
Raniganj,Pratapgarh,UTTAR PRADESH,5
Ranikhet,"Almora
",UTTARAKHAND,3
Raninagar - I,Murshidabad,WEST BENGAL,10
Raninagar - II,Murshidabad,WEST BENGAL,3
Ranishwar,Dumka,JHARKHAND,1
Raniwara,Jalor,RAJASTHAN,1
Ranjal,Nizamabad,TELANGANA,5
Ranpur,Botad,GUJARAT,2
Raptadu,Anantapur,ANDHRA PRADESH,20
Rapur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,6
Rasagobindapur,Mayurbhanj,ODISHA,2
Rasipuram,Namakkal,TAMILNADU,86
Rasol,Dhenkanal,ODISHA,3
Ratangarh,Churu,RAJASTHAN,36
Ratia,Fatehabad,HARYANA,2
Ratlam,Ratlam,MADHYA PRADESH,79
Ratnagiri,Ratnagiri,MAHARASHTRA,81
Ratu,Ranchi,JHARKHAND,4
Ratua - I,Maldah,WEST BENGAL,3
Ratua - II,Maldah,WEST BENGAL,9
Raurkela (ITS)P.S.,Sundargarh,ODISHA,33
Raurkela (M),Sundargarh,ODISHA,33
Raver,Jalgaon,MAHARASHTRA,6
Ravong,South District,SIKKIM,3
Ravulapalem,East Godavari,ANDHRA PRADESH,29
Rawatbhata,Chittaurgarh,RAJASTHAN,14
Rawatsar,Hanumangarh,RAJASTHAN,31
Rawti,Ratlam,MADHYA PRADESH,5
Raxaul,Purba Champaran,BIHAR,17
Rayachoti,Y.S.R.,ANDHRA PRADESH,42
Rayadurg,Anantapur,ANDHRA PRADESH,4
Rayagada,Rayagada,ODISHA,13
Rayavaram,East Godavari,ANDHRA PRADESH,9
Raybag,Belagavi,KARNATAKA,72
Razole,East Godavari,ANDHRA PRADESH,14
Reasi,Reasi,JAMMU & KASHMIR,33
Rebbana,Kumuram Bheem Asifabad,TELANGANA,7
Reddigudem,Krishna,ANDHRA PRADESH,1
Regode,Medak,TELANGANA,2
Regonda,Warangal,TELANGANA,6
Rehatgaon,Harda,MADHYA PRADESH,7
Rehli,Sagar,MADHYA PRADESH,1
Remuna,Baleshwar,ODISHA,2
Rengali,Jharsuguda,ODISHA,4
Renigunta,Chittoor,ANDHRA PRADESH,87
Rentachintala,Guntur,ANDHRA PRADESH,1
Renuka,Sirmaur,HIMACHAL PRADESH,3
Reodar,Sirohi,RAJASTHAN,19
Repalle,Guntur,ANDHRA PRADESH,8
Resubelpara,North Garo Hills,MEGHALAYA,2
Revelganj,Saran,BIHAR,9
Rewari,Rewari,HARYANA,182
Rishabhdeo,Udaipur,RAJASTHAN,14
Rishikesh,Dehradun,UTTARAKHAND,355
Rithi,Katni,MADHYA PRADESH,1
Robertsganj,Sonbhadra,UTTAR PRADESH,7
Roh,Nawada,BIHAR,1
Roha,Raigarh,MAHARASHTRA,54
Rohat,Pali,RAJASTHAN,18
Rohru,Shimla,HIMACHAL PRADESH,6
Rohtak,Rohtak,HARYANA,244
Rohtas,Rohtas,BIHAR,1
Roing,Lower Dibang Valley,ARUNACHAL PRADESH,2
Rompicherla,Chittoor,ANDHRA PRADESH,8
Rompicherla,Guntur,ANDHRA PRADESH,28
Ron,Gadag,KARNATAKA,9
Rongram,West Garo Hills,MEGHALAYA,1
Roorkee,Hardwar,UTTARAKHAND,351
Rosera,Samastipur,BIHAR,1
Rowthulapudi,East Godavari,ANDHRA PRADESH,5
Rudauli,Faizabad,UTTAR PRADESH,27
Rudraprayag,Rudraprayag,UTTARAKHAND,22
Ruksin,East Siang,ARUNACHAL PRADESH,1
Runisaidpur,Sitamarhi,BIHAR,1
Rup Nagar,Rupnagar,PUNJAB,58
Rupauli,Purnia,BIHAR,7
Rupbas,Bharatpur,RAJASTHAN,5
Rupsa,Baleshwar,ODISHA,3
S.Mydukur,Y.S.R.,ANDHRA PRADESH,7
S.Rayavaram,Visakhapatnam,ANDHRA PRADESH,9
SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,368
Sabang,Medinipur West,WEST BENGAL,9
Sabbavaram,Visakhapatnam,ANDHRA PRADESH,14
Sabour,Bhagalpur,BIHAR,19
Sadabad,Hathras,UTTAR PRADESH,56
Sadak-Arjuni,Gondiya,MAHARASHTRA,2
Sadar,Kalahandi,ODISHA,23
Sadar,Puri,ODISHA,17
Sadar,Sambalpur,ODISHA,1
Sadar Bazar,CENTRAL,DELHI,223
Sadar Hills West,Senapati,MANIPUR,3
Sadasivanagar,Nizamabad,TELANGANA,27
Sadasivpet,Medak,TELANGANA,18
Sadiya,Tinsukia,ASSAM,1
Sadulshahar,Ganganagar,RAJASTHAN,16
Sagar,Sagar,MADHYA PRADESH,52
Sagar,Shivamogga,KARNATAKA,66
Sagar,South Twenty Four Parganas,WEST BENGAL,11
Sagardighi,Murshidabad,WEST BENGAL,20
Sagri,Azamgarh,UTTAR PRADESH,35
Sagwara,Dungarpur,RAJASTHAN,40
Sahar,Bhojpur,BIHAR,12
Sahara,Bhilwara,RAJASTHAN,9
Saharanpur,Saharanpur,UTTAR PRADESH,225
Sahawar,Kanshiram Nagar,UTTAR PRADESH,3
Sahdai Buzurg,Vaishali,BIHAR,2
Sahebganj,Muzaffarpur,BIHAR,2
Sahebpur Kamal,Begusarai,BIHAR,9
Saheednagar,Khordha,ODISHA,2
Sahibganj,Sahibganj,JHARKHAND,12
Sahid Matangini,Purba Medinipur,WEST BENGAL,35
Sahjanwa,Gorakhpur,UTTAR PRADESH,26
Saidabad,Hyderabad,TELANGANA,270
Saidapur,Karimnagar,TELANGANA,2
Saidpur,Ghazipur,UTTAR PRADESH,26
Saifai,Etawah,UTTAR PRADESH,8
Sainj,Kullu,HIMACHAL PRADESH,6
Saintala,Balangir,ODISHA,1
Sainthia,Birbhum,WEST BENGAL,14
Saipung,East Jaintia Hills,MEGHALAYA,1
Sakaldiha,Chandauli,UTTAR PRADESH,28
Sakhinetipalle,East Godavari,ANDHRA PRADESH,12
Sakleshpur,Hassan,KARNATAKA,107
Sakra,Muzaffarpur,BIHAR,2
Sakti,Janjgir - Champa,CHATTISGARH,4
Salanpur,Paschim Bardhaman,WEST BENGAL,25
Salbani,Medinipur West,WEST BENGAL,19
Salcete,South Goa,GOA,210
Salem,Salem,TAMILNADU,737
Salempur,Deoria,UTTAR PRADESH,12
Salepur,Cuttack,ODISHA,8
Salon,Amethi,UTTAR PRADESH,1
Salumbar,Udaipur,RAJASTHAN,5
Saluni,Chamba,HIMACHAL PRADESH,1
Salur,Vizianagaram,ANDHRA PRADESH,3
Samaguri,Nagaon,ASSAM,11
Samalkha,Panipat,HARYANA,63
Samalkota,East Godavari,ANDHRA PRADESH,44
Samana,Patiala,PUNJAB,7
Samastipur,Samastipur,BIHAR,54
Samba,Samba,JAMMU & KASHMIR,12
Sambalpur (M),Sambalpur,ODISHA,21
Sambepalle,Y.S.R.,ANDHRA PRADESH,6
Sambhal,Moradabad,UTTAR PRADESH,1
Sameli,Katihar,BIHAR,3
Sampatchak,Patna,BIHAR,14
Sampgaon,Belagavi,KARNATAKA,42
Sampla,Rohtak,HARYANA,67
Samrala,Ludhiana,PUNJAB,8
Samserganj,Murshidabad,WEST BENGAL,5
Samudrapur,Wardha,MAHARASHTRA,7
Sanand,Ahmadabad,GUJARAT,77
Sanchore,Jalor,RAJASTHAN,33
Sandesh,Bhojpur,BIHAR,2
Sandeshkhali - I,North Twenty Four Parganas,WEST BENGAL,1
Sandila,Hardoi,UTTAR PRADESH,10
Sandur,Ballari,KARNATAKA,70
Sangam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,5
Sangam,Warangal,TELANGANA,3
Sangameshwar,Ratnagiri,MAHARASHTRA,4
Sangamner,Ahmadnagar,MAHARASHTRA,54
Sanganer,Jaipur,RAJASTHAN,1416
Sangareddy,Medak,TELANGANA,84
Sangaria,Hanumangarh,RAJASTHAN,11
Sangla,Kinnaur,HIMACHAL PRADESH,1
Sangole,Solapur,MAHARASHTRA,20
Sangrampur,Purba Champaran,BIHAR,2
Sangrur,Sangrur,PUNJAB,24
Sanjhauli,Rohtas,BIHAR,6
Sankarankoil,Tirunelveli,TAMILNADU,62
Sankarapuram,Viluppuram,TAMILNADU,9
Sankari,Salem,TAMILNADU,131
Sankhavaram,East Godavari,ANDHRA PRADESH,11
Sankheda,Chota Udaipur,GUJARAT,2
Sankrail,Haora,WEST BENGAL,71
Santhabommali,Srikakulam,ANDHRA PRADESH,11
Santhamaguluru,Prakasam,ANDHRA PRADESH,15
Santhanuthala Padu,Prakasam,ANDHRA PRADESH,6
Santhipuram,Chittoor,ANDHRA PRADESH,12
Santipur,Nadia,WEST BENGAL,7
Santuri,Puruliya,WEST BENGAL,7
Sarada,Udaipur,RAJASTHAN,4
Saraigarh Bhaptiyahi,Supaul,BIHAR,6
Saraikela,Saraikela-Kharsawan,JHARKHAND,6
Saraipali,Mahasamund,CHATTISGARH,1
Sarairanjan,Samastipur,BIHAR,10
Saraiya,Muzaffarpur,BIHAR,17
Sarangapur,Adilabad,TELANGANA,2
Sarangapur,Jagitial,TELANGANA,6
Sarangpur,Rajgarh,MADHYA PRADESH,6
Saraswati Vihar,North West,DELHI,1273
Saravakota,Srikakulam,ANDHRA PRADESH,3
Sardarshahar,Churu,RAJASTHAN,13
Sardhana,Meerut,UTTAR PRADESH,161
Sardulgarh,Mansa,PUNJAB,11
Sariya,Giridih,JHARKHAND,14
Sarkaghat,Mandi,HIMACHAL PRADESH,1
Saroornagar,Ranga Reddy,TELANGANA,642
Sarthebari,Barpeta,ASSAM,12
Sarubujjili,Srikakulam,ANDHRA PRADESH,1
Sarupeta (Pt),Baksa,ASSAM,1
Sarupeta (Pt),Barpeta,ASSAM,1
Sarwar,Ajmer,RAJASTHAN,8
Sasan,Sambalpur,ODISHA,2
Sasaram,Rohtas,BIHAR,105
Sasni,Hathras,UTTAR PRADESH,18
Satakha,Zunheboto,NAGALAND,1
Satar Kataiya,Saharsa,BIHAR,1
Satara,Satara,MAHARASHTRA,174
Satari,North Goa,GOA,6
Satbarwa,Palamu,JHARKHAND,1
Sathankulam,Thoothukkudi,TAMILNADU,15
Sathupalle,Khammam,TELANGANA,12
Sathyamangalam,Erode,TAMILNADU,175
Satlasana,Mahesana,GUJARAT,1
Satpuli,Garhwal,UTTARAKHAND,14
Sattenapalle,Guntur,ANDHRA PRADESH,21
Sattur,Virudhunagar,TAMILNADU,80
Satyabadi,Puri,ODISHA,6
Satyavedu,Chittoor,ANDHRA PRADESH,23
Sausar,Chhindwara,MADHYA PRADESH,22
Savalyapuram H/O Kanamarlapudi,Guntur,ANDHRA PRADESH,2
Savanur,Haveri,KARNATAKA,28
Savar Kundla,Amreli,GUJARAT,25
Savli,Vadodara,GUJARAT,38
Savner,Nagpur,MAHARASHTRA,16
Sawai Madhopur,Sawai Madhopur,RAJASTHAN,55
Sawantwadi,Sindhudurg,MAHARASHTRA,10
Sawer,Indore,MADHYA PRADESH,58
Sawombung,Imphal East,MANIPUR,1
Sayla,Surendranagar,GUJARAT,9
Secunderabad,Hyderabad,TELANGANA,414
Sedam,Kalaburagi,KARNATAKA,36
Seelam Pur,NORTH EAST,DELHI,216
Seema Puri,Shahdara,DELHI,164
Seethampeta,Srikakulam,ANDHRA PRADESH,3
Seethanagaram,Vizianagaram,ANDHRA PRADESH,3
Sehore,Sehore,MADHYA PRADESH,38
Seloo,Wardha,MAHARASHTRA,11
Semaria,Rewa,MADHYA PRADESH,11
Sendhwa,Barwani,MADHYA PRADESH,5
Sendurai,Ariyalur,TAMILNADU,10
Senha,Lohardaga,JHARKHAND,1
Seoni,Seoni,MADHYA PRADESH,18
Seoni,Shimla,HIMACHAL PRADESH,14
Seoni-Malwa,Hoshangabad,MADHYA PRADESH,12
Sepau,Dhaulpur,RAJASTHAN,2
Serampur Uttarpara,Hugli,WEST BENGAL,145
Serchhip,Serchhip,MIZORAM,2
Serilingampally,Ranga Reddy,TELANGANA,2477
Shabad,Ranga Reddy,TELANGANA,2
Shahabad,Hardoi,UTTAR PRADESH,1
Shahapur,Thane,MAHARASHTRA,148
Shahbad,Baran,RAJASTHAN,4
Shahbad,Kurukshetra,HARYANA,91
Shahdara,Shahdara,DELHI,61
Shahganj,Jaunpur,UTTAR PRADESH,1
Shahjahanpur,Shahjahanpur,UTTAR PRADESH,30
Shahkot,Jalandhar,PUNJAB,4
Shahkund,Bhagalpur,BIHAR,1
Shahpur,Betul,MADHYA PRADESH,7
Shahpur,Kangra,HIMACHAL PRADESH,10
Shahpur,Yadgir,KARNATAKA,36
Shahpura,Bhilwara,RAJASTHAN,2
Shahpura,Jabalpur,MADHYA PRADESH,3
Shahpura,Jaipur,RAJASTHAN,99
Shahuwadi,Kolhapur,MAHARASHTRA,4
Shaikpet,Hyderabad,TELANGANA,1502
Shajapur,Shajapur,MADHYA PRADESH,14
Shaligram Ram Narayanpur(Hunt*,Chatra,JHARKHAND,1
Shamho Akha Kurha,Begusarai,BIHAR,1
Shamirpet,Rangareddy,TELANGANA,98
Shamli,Shamli,UTTAR PRADESH,48
Shamshabad,Ranga Reddy,TELANGANA,274
Shangus,Anantnag,JAMMU & KASHMIR,8
Shankarampet (A),Medak,TELANGANA,4
Shankarampet (R),Medak,TELANGANA,8
Shankarapatnam,Karimnagar,TELANGANA,8
Shankarpalle,Ranga Reddy,TELANGANA,47
Shayampet,Warangal,TELANGANA,6
Shegaon,Buldana,MAHARASHTRA,8
Shehera,Panch Mahals,GUJARAT,1
Sheikhpura,Sheikhpura,BIHAR,3
Shella Bholaganj,East Khasi Hills,MEGHALAYA,7
Shenkottai,Tirunelveli,TAMILNADU,25
Sheo,Barmer,RAJASTHAN,10
Sheoganj,Sirohi,RAJASTHAN,9
Sheohar,Sheohar,BIHAR,11
Sheosagar,Rohtas,BIHAR,20
Shergarh,Jodhpur,RAJASTHAN,65
Sherghati,Gaya,BIHAR,3
Shevgaon,Ahmadnagar,MAHARASHTRA,1
Shiggaon,Haveri,KARNATAKA,81
Shikaripara,Dumka,JHARKHAND,1
Shikarpur,Bulandshahr,UTTAR PRADESH,6
Shikarpur,Shivamogga,KARNATAKA,19
Shikohabad,Firozabad,UTTAR PRADESH,123
Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,200
Shimoga,Shivamogga,KARNATAKA,236
Shirala,Sangli,MAHARASHTRA,3
Shirhatti,Gadag,KARNATAKA,5
Shirol,Kolhapur,MAHARASHTRA,40
Shirpur,Dhule,MAHARASHTRA,4
Shirur,Pune,MAHARASHTRA,157
Shivaji Nagar,Samastipur,BIHAR,1
Shivampet,Medak,TELANGANA,3
Shivpuri,Shivpuri,MADHYA PRADESH,2
Sholinganallur,Kancheepuram,TAMILNADU,1604
Shopian,Shupiyan,JAMMU & KASHMIR,2
Shorapur,Yadgir,KARNATAKA,17
Shrigonda,Ahmadnagar,MAHARASHTRA,13
Shrirampur,Ahmadnagar,MAHARASHTRA,28
Shrirangapattana,Mandya,KARNATAKA,256
Shrivardhan,Raigarh,MAHARASHTRA,24
Shyampur - I,Haora,WEST BENGAL,1
Shyampur - II,Haora,WEST BENGAL,1
Sibsagar,Sivasagar,ASSAM,16
Siddapur,Uttara Kannada,KARNATAKA,3
Siddipet,Medak,TELANGANA,61
Sidhauli,Sitapur,UTTAR PRADESH,1
Sidhaw,Pashchim Champaran,BIHAR,3
Sidhout,Y.S.R.,ANDHRA PRADESH,13
Sidhpur,Patan,GUJARAT,1
Sidhwalia,Gopalganj,BIHAR,7
Sidlaghatta,Chikkaballapura,KARNATAKA,46
Sidli (Pt),Bongaigaon,ASSAM,2
Sidli (Pt),Chirang,ASSAM,1
Sihor,Bhavnagar,GUJARAT,2
Sihora,Jabalpur,MADHYA PRADESH,3
Sihunta,Chamba,HIMACHAL PRADESH,6
Sikandra,Jamui,BIHAR,6
Sikandra,Kanpur Dehat,UTTAR PRADESH,2
Sikandra Rao,Hathras,UTTAR PRADESH,10
Sikandrabad,Bulandshahr,UTTAR PRADESH,41
Sikar,Sikar,RAJASTHAN,144
Sikrai,Dausa,RAJASTHAN,53
Silao,Nalanda,BIHAR,5
Silchar,Cachar,ASSAM,11
Silli,Ranchi,JHARKHAND,5
Sillod,Aurangabad,MAHARASHTRA,11
Silonijan,Dima Hasao,ASSAM,7
Simdega,Simdega,JHARKHAND,21
Simga,Baloda Bazar,CHATTISGARH,6
Similia,Baleshwar,ODISHA,3
Similiguda,Koraput,ODISHA,2
Simlapal,Bankura,WEST BENGAL,3
Sindgi,Vijayapura,KARNATAKA,21
Sindhnur,Raichur,KARNATAKA,107
Sindkhed Raja,Buldana,MAHARASHTRA,2
Sindkhede,Dhule,MAHARASHTRA,4
Singanamala,Anantapur,ANDHRA PRADESH,2
