sdtname,dtname,stname,number_of_cell_towers
Shahuwadi,Kolhapur,MAHARASHTRA,39
Shaikpet,Hyderabad,TELANGANA,1286
Shajapur,Shajapur,MADHYA PRADESH,2
Shamgarh,Mandsaur,MADHYA PRADESH,10
Shamirpet,Rangareddy,TELANGANA,93
Shamli,Shamli,UTTAR PRADESH,51
Shamshabad,Ranga Reddy,TELANGANA,472
Shankarampet (R),Medak,TELANGANA,57
Shankarapatnam,Karimnagar,TELANGANA,2
Shankarpalle,Ranga Reddy,TELANGANA,24
Shankarpur,Madhepura,BIHAR,1
Shegaon,Buldana,MAHARASHTRA,5
Shehera,Panch Mahals,GUJARAT,1
Shella Bholaganj,East Khasi Hills,MEGHALAYA,12
Shenkottai,Tirunelveli,TAMILNADU,49
Sheoganj,Sirohi,RAJASTHAN,25
Sheosagar,Rohtas,BIHAR,30
Shergarh,Jodhpur,RAJASTHAN,8
Shevgaon,Ahmadnagar,MAHARASHTRA,2
Shiggaon,Haveri,KARNATAKA,40
Shikarpur,Bulandshahr,UTTAR PRADESH,6
Shikohabad,Firozabad,UTTAR PRADESH,113
Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,266
Shimoga,Shivamogga,KARNATAKA,268
Shirol,Kolhapur,MAHARASHTRA,184
Shirpur,Dhule,MAHARASHTRA,34
Shirur,Pune,MAHARASHTRA,42
Shivaji Nagar,Samastipur,BIHAR,1
Shivampet,Medak,TELANGANA,4
Shivpuri,Shivpuri,MADHYA PRADESH,5
Shohratgarh,Siddharthnagar,UTTAR PRADESH,1
Sholinganallur,Kancheepuram,TAMILNADU,1863
Shorapur,Yadgir,KARNATAKA,2
Shrigonda,Ahmadnagar,MAHARASHTRA,22
Shrirampur,Ahmadnagar,MAHARASHTRA,66
Shrirangapattana,Mandya,KARNATAKA,251
Shyampur - I,Haora,WEST BENGAL,1
Shyampur - II,Haora,WEST BENGAL,1
Siana,Bulandshahr,UTTAR PRADESH,1
Siddapur,Uttara Kannada,KARNATAKA,1
Siddipet,Medak,TELANGANA,36
Sidhauli,Sitapur,UTTAR PRADESH,4
Sidhaw,Pashchim Champaran,BIHAR,3
Sidhout,Y.S.R.,ANDHRA PRADESH,11
Sidhpur,Patan,GUJARAT,124
Sidlaghatta,Chikkaballapura,KARNATAKA,26
Sihor,Bhavnagar,GUJARAT,20
Sihora,Jabalpur,MADHYA PRADESH,2
Sikandra,Jamui,BIHAR,1
Sikandra,Kanpur Dehat,UTTAR PRADESH,46
Sikandra Rao,Hathras,UTTAR PRADESH,8
Sikandrabad,Bulandshahr,UTTAR PRADESH,46
Sikar,Sikar,RAJASTHAN,131
Sikrai,Dausa,RAJASTHAN,32
Silao,Nalanda,BIHAR,1
Silli,Ranchi,JHARKHAND,26
Sillod,Aurangabad,MAHARASHTRA,13
Silonijan,Dima Hasao,ASSAM,1
Simga,Baloda Bazar,CHATTISGARH,67
Simhadripuram,Y.S.R.,ANDHRA PRADESH,1
Similia,Baleshwar,ODISHA,5
Similiguda,Koraput,ODISHA,3
Simri,Buxar,BIHAR,5
Simri Bakhtiarpur,Saharsa,BIHAR,1
Sindgi,Vijayapura,KARNATAKA,2
Sindhekela,Balangir,ODISHA,6
Sindhnur,Raichur,KARNATAKA,1
Sindkhed Raja,Buldana,MAHARASHTRA,3
Sindkhede,Dhule,MAHARASHTRA,28
Singanamala,Anantapur,ANDHRA PRADESH,23
Singarayakonda,Prakasam,ANDHRA PRADESH,45
Singareni,Khammam,TELANGANA,3
Singheshwar,Madhepura,BIHAR,2
Singrauli,Singrauli,MADHYA PRADESH,12
Singur,Hugli,WEST BENGAL,342
Sinnar,Nashik,MAHARASHTRA,82
Sinor,Vadodara,GUJARAT,27
Sira,Tumakuru,KARNATAKA,184
Sirathu,Kaushambi,UTTAR PRADESH,69
Sirauli Gauspur,Bara Banki,UTTAR PRADESH,8
Sircilla,Rajanna Sircilla,TELANGANA,32
Sirdala,Nawada,BIHAR,4
Sirkali,Nagapattinam,TAMILNADU,10
Sirmour,Rewa,MADHYA PRADESH,1
Sirohi,Sirohi,RAJASTHAN,162
Sironj,Vidisha,MADHYA PRADESH,3
Sirpur (T),Kumuram Bheem Asifabad,TELANGANA,6
Sirsa,Sirsa,HARYANA,42
Sirsi,Uttara Kannada,KARNATAKA,8
Siruguppa,Ballari,KARNATAKA,4
Sirvel,Kurnool,ANDHRA PRADESH,4
Sissibargaon,Dhemaji,ASSAM,3
Sitapur,Sitapur,UTTAR PRADESH,83
Sitarganj,Udham Singh Nagar,UTTARAKHAND,5
Sivaganga,Sivaganga,TAMILNADU,35
Sivagiri,Tirunelveli,TAMILNADU,39
Sivakasi,Virudhunagar,TAMILNADU,74
Siwan,Siwan,BIHAR,36
Siwana,Barmer,RAJASTHAN,103
Sodam,Chittoor,ANDHRA PRADESH,1
Sohagpur,Hoshangabad,MADHYA PRADESH,1
Sohagpur,Shahdol,MADHYA PRADESH,11
Sohawal,Faizabad,UTTAR PRADESH,4
Sohela,Bargarh,ODISHA,23
Sohna,Gurgaon,HARYANA,369
Sojat,Pali,RAJASTHAN,11
Sojitra,Anand,GUJARAT,10
Solan,Solan,HIMACHAL PRADESH,141
Solapur North,Solapur,MAHARASHTRA,339
Solapur South,Solapur,MAHARASHTRA,70
Somandepalle,Anantapur,ANDHRA PRADESH,21
Someshwar,"Almora
",UTTARAKHAND,1
Sompeta,Srikakulam,ANDHRA PRADESH,4
Somvarpet,Kodagu,KARNATAKA,22
Sonapur,Kamrup Metropolitan,ASSAM,3
Sonapur,Subarnapur,ODISHA,4
Sonarpur,South Twenty Four Parganas,WEST BENGAL,1862
Sonawari,Bandipore,JAMMU & KASHMIR,3
Sonbarsa,Sitamarhi,BIHAR,1
Sonepur,Saran,BIHAR,158
Songadh,Tapi,GUJARAT,2
Sonhaula,Bhagalpur,BIHAR,1
Sonipat,Sonipat,HARYANA,776
Sonkatch,Dewas,MADHYA PRADESH,1
Sonpeth,Parbhani,MAHARASHTRA,11
Sopore,Baramula,JAMMU & KASHMIR,2
Sorab,Shivamogga,KARNATAKA,2
Soraon,Prayagraj,UTTAR PRADESH,16
Soreng,West District,SIKKIM,3
Soro,Baleshwar,ODISHA,10
Sri Madhopur,Sikar,RAJASTHAN,150
Srikakulam,Srikakulam,ANDHRA PRADESH,100
Srikalahasti,Chittoor,ANDHRA PRADESH,65
Srinagar (South),Srinagar,JAMMU & KASHMIR,43
Sringeri,Chikkamagaluru,KARNATAKA,27
Srinivaspur,Kolar,KARNATAKA,4
Sriperumbudur,Kancheepuram,TAMILNADU,884
Srirampur,Peddapalli,TELANGANA,2
Srirangam,Tiruchirappalli,TAMILNADU,159
Srivaikuntam,Thoothukkudi,TAMILNADU,5
Srivilliputhur,Virudhunagar,TAMILNADU,63
Srungavarapukota,Vizianagaram,ANDHRA PRADESH,2
Suar,Rampur,UTTAR PRADESH,3
Sudhagad,Raigarh,MAHARASHTRA,2
Sugauli,Purba Champaran,BIHAR,15
Sujangarh,Churu,RAJASTHAN,3
Sukma,Sukma,CHATTISGARH,2
Suliapada,Mayurbhanj,ODISHA,2
Sullurpeta,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,46
Sultanabad,Peddapalli,TELANGANA,6
Sultanganj,Bhagalpur,BIHAR,10
Sultanpur,Sultanpur,UTTAR PRADESH,46
Sultanpur Lodhi,Kapurthala,PUNJAB,3
Sulthanbathery,Wayanad,KERALA,146
Sulur,Coimbatore,TAMILNADU,315
Sulya,Dakshina Kannada,KARNATAKA,30
Sumerpur,Pali,RAJASTHAN,74
Sunabeda,Koraput,ODISHA,6
Sunam,Sangrur,PUNJAB,7
Sundargarh Town,Sundargarh,ODISHA,12
Sundarnagar,Mandi,HIMACHAL PRADESH,177
Supa,Uttara Kannada,KARNATAKA,2
Surajgarha,Lakhisarai,BIHAR,6
Surat City,Surat,GUJARAT,2364
Suratgarh,Ganganagar,RAJASTHAN,3
Surgana,Nashik,MAHARASHTRA,3
Suri - I,Birbhum,WEST BENGAL,12
Suryapet,Nalgonda,TELANGANA,119
Sutahata,Purba Medinipur,WEST BENGAL,4
Suti - I,Murshidabad,WEST BENGAL,1
Suti - II,Murshidabad,WEST BENGAL,8
Sutrapada,Gir Somnath,GUJARAT,1
Suwasara,Mandsaur,MADHYA PRADESH,6
Swarupnagar,North Twenty Four Parganas,WEST BENGAL,6
T.Narasapuram,West Godavari,ANDHRA PRADESH,1
THANDRAMPET,Tiruvannamalai,TAMILNADU,12
Tada,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,75
Tadepalle,Guntur,ANDHRA PRADESH,108
Tadepalligudem,West Godavari,ANDHRA PRADESH,138
Tadikonda,Guntur,ANDHRA PRADESH,10
Tadoor,Mahbubnagar,TELANGANA,1
Tadpatri,Anantapur,ANDHRA PRADESH,61
Tadvai,Mulugu,TELANGANA,4
Tahrauli,Jhansi,UTTAR PRADESH,24
Takhatpur,Bilaspur,CHATTISGARH,16
Tal,Ratlam,MADHYA PRADESH,8
Talaja,Bhavnagar,GUJARAT,17
Talala,Gir Somnath,GUJARAT,38
Talamadugu,Adilabad,TELANGANA,1
Talappilly,Thrissur,KERALA,381
Talasari,Palghar,MAHARASHTRA,93
Talbehat,Lalitpur,UTTAR PRADESH,48
Taldangra,Bankura,WEST BENGAL,1
Taliparamba,Kannur,KERALA,101
Talod,Sabar Kantha,GUJARAT,1
Talode,Nandurbar,MAHARASHTRA,1
Talupula,Anantapur,ANDHRA PRADESH,1
Talwandi Sabo,Bathinda,PUNJAB,38
Tamando,Khordha,ODISHA,22
Tamar I,Ranchi,JHARKHAND,18
Tambaram,Kancheepuram,TAMILNADU,833
Tamkuhi Raj,Kushinagar,UTTAR PRADESH,2
Tamluk,Purba Medinipur,WEST BENGAL,9
Tan Kuppa,Gaya,BIHAR,14
Tanakal,Anantapur,ANDHRA PRADESH,22
Tanda,Ambedkar Nagar,UTTAR PRADESH,1
Tanda,Rampur,UTTAR PRADESH,1
Tandur,Adilabad,TELANGANA,9
Tandur,Rangareddy,TELANGANA,3
Tangi,Cuttack,ODISHA,23
Tangi,Khordha,ODISHA,4
Tangmarg,Baramula,JAMMU & KASHMIR,7
Tangutur,Prakasam,ANDHRA PRADESH,42
Tankara,Morbi,GUJARAT,43
Tanuku,West Godavari,ANDHRA PRADESH,58
Taoru,Nuh,HARYANA,30
Tapa,Barnala,PUNJAB,2
Tapan,Dakshin Dinajpur,WEST BENGAL,30
Tarabganj,Gonda,UTTAR PRADESH,42
Taraiya,Saran,BIHAR,16
Tarana,Ujjain,MADHYA PRADESH,6
Tarapur,Anand,GUJARAT,44
Tarikere,Chikkamagaluru,KARNATAKA,6
Tarlupadu,Prakasam,ANDHRA PRADESH,2
Tarn Taran,Tarn Taran,PUNJAB,120
Tasgaon,Sangli,MAHARASHTRA,32
Tati Jhariya,Hazaribagh,JHARKHAND,1
Teghra,Begusarai,BIHAR,3
Tehri,Tehri Garhwal,UTTARAKHAND,1
Tekkali,Srikakulam,ANDHRA PRADESH,4
Tekulapalle,Bhadradri Kothagudem,TELANGANA,18
Telhara,Akola,MAHARASHTRA,1
Teliamura,Khowai,TRIPURA,1
Telkapalle,Mahbubnagar,TELANGANA,6
Tenali,Guntur,ANDHRA PRADESH,70
Tengakhat,Dibrugarh,ASSAM,1
Tenkasi,Tirunelveli,TAMILNADU,219
Teok,Jorhat,ASSAM,5
Teosa,Amravati,MAHARASHTRA,1
Tezpur,Sonitpur,ASSAM,6
Thakurdwara,Moradabad,UTTAR PRADESH,29
Thakurganj,Kishanganj,BIHAR,2
Thakurpukur Mahestola,South Twenty Four Parganas,WEST BENGAL,672
Thalassery,Kannur,KERALA,242
Thamballapalle,Chittoor,ANDHRA PRADESH,1
Thanakhamria,Bametara,CHATTISGARH,2
Thandla,Jhabua,MADHYA PRADESH,1
Thane,Thane,MAHARASHTRA,10181
Thanesar,Kurukshetra,HARYANA,649
Thanjavur,Thanjavur,TAMILNADU,60
Tharad,Banas Kantha,GUJARAT,1
Thavanampalle,Chittoor,ANDHRA PRADESH,17
Thawe,Gopalganj,BIHAR,4
The Dangs,The Dangs,GUJARAT,21
Theni,Theni,TAMILNADU,93
Theog,Shimla,HIMACHAL PRADESH,8
Thethaitangar,Simdega,JHARKHAND,1
Thikri,Barwani,MADHYA PRADESH,20
Thingsulthliah (Part),Aizawl,MIZORAM,2
Thipparthi,Nalgonda,TELANGANA,37
Thirumangalam,Madurai,TAMILNADU,34
Thirumayam,Pudukkottai,TAMILNADU,7
Thiruvaiyaru,Thanjavur,TAMILNADU,19
Thiruvalla,Pathanamthitta,KERALA,212
Thiruvallur,Thiruvallur,TAMILNADU,455
Thiruvananthapuram,Thiruvananthapuram,KERALA,2160
Thiruvarur,Thiruvarur,TAMILNADU,4
Thiruverumbur,Tiruchirappalli,TAMILNADU,140
Thiruvidaimarudur,Thanjavur,TAMILNADU,4
Thodupuzha,Idukki,KERALA,44
Thondangi,East Godavari,ANDHRA PRADESH,22
Thoothukkudi,Thoothukkudi,TAMILNADU,25
Thotapalligudur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Thottambedu,Chittoor,ANDHRA PRADESH,3
Thovala,Kanniyakumari,TAMILNADU,11
Thripuraram,Nalgonda,TELANGANA,5
Thrissur,Thrissur,KERALA,1764
Thullur,Guntur,ANDHRA PRADESH,38
Thuraiyur,Tiruchirappalli,TAMILNADU,4
Tibi,Hanumangarh,RAJASTHAN,1
Tihidi,Bhadrak,ODISHA,4
Tijara,Alwar,RAJASTHAN,136
Tikaetpali,Sundargarh,ODISHA,1
Tikamgarh,Tikamgarh,MADHYA PRADESH,6
Tikari,Gaya,BIHAR,1
Tikiri,Rayagada,ODISHA,3
Tilakwada,Narmada,GUJARAT,26
Tilda,Raipur,CHATTISGARH,59
Tilhar,Shahjahanpur,UTTAR PRADESH,76
Tiloi,Amethi,UTTAR PRADESH,22
Timmapur (LMD Colony),Karimnagar,TELANGANA,4
Tindivanam,Viluppuram,TAMILNADU,151
Tinsukia,Tinsukia,ASSAM,103
Tiptur,Tumakuru,KARNATAKA,10
Tira Sujanpur,Hamirpur,HIMACHAL PRADESH,3
Tirora,Gondiya,MAHARASHTRA,3
Tirthahalli,Shivamogga,KARNATAKA,210
Tirtol,Jagatsinghapur,ODISHA,3
Tiruchendur,Thoothukkudi,TAMILNADU,1
Tiruchengode,Namakkal,TAMILNADU,173
Tiruchirappalli,Tiruchirappalli,TAMILNADU,481
Tirukalukundram,Kancheepuram,TAMILNADU,49
Tirukkoyilur,Viluppuram,TAMILNADU,63
Tirumakudal - Narsipur,Mysuru,KARNATAKA,36
Tirumalagiri,Hyderabad,TELANGANA,494
Tirunelveli,Tirunelveli,TAMILNADU,36
Tirupathur,Sivaganga,TAMILNADU,2
Tirupathur,Vellore,TAMILNADU,279
Tirupati (Rural),Chittoor,ANDHRA PRADESH,136
Tirupati (Urban),Chittoor,ANDHRA PRADESH,669
Tiruppur,Tiruppur,TAMILNADU,496
Tirur,Malappuram,KERALA,542
Tirurangadi,Malappuram,KERALA,293
Tiruttani,Thiruvallur,TAMILNADU,137
Tiruvannamalai,Tiruvannamalai,TAMILNADU,344
Tiruvuru,Krishna,ANDHRA PRADESH,13
Tisri,Giridih,JHARKHAND,3
Tiswadi,North Goa,GOA,585
Titabor,Jorhat,ASSAM,6
Titlagarh,Balangir,ODISHA,71
Tittakudi,Cuddalore,TAMILNADU,33
Tlangnuam (Part),Kolasib,MIZORAM,45
Todabhim,Karauli,RAJASTHAN,4
Tohana,Fatehabad,HARYANA,15
Tonk,Tonk,RAJASTHAN,37
Topchanchi,Dhanbad,JHARKHAND,32
Tosham,Bhiwani,HARYANA,7
Trimbakeshwar,Nashik,MAHARASHTRA,32
Tsundur,Guntur,ANDHRA PRADESH,19
Tufanganj - I,Koch Bihar,WEST BENGAL,4
Tufanganj - II,Koch Bihar,WEST BENGAL,21
Tuggali,Kurnool,ANDHRA PRADESH,16
Tuljapur,Osmanabad,MAHARASHTRA,71
Tumkur,Tumakuru,KARNATAKA,537
Tumusingha,Dhenkanal,ODISHA,3
Tundla,Firozabad,UTTAR PRADESH,95
Tuni,East Godavari,ANDHRA PRADESH,54
Tupran,Medak,TELANGANA,106
Turekela,Balangir,ODISHA,56
Turkaulia,Purba Champaran,BIHAR,4
Turuvekere,Tumakuru,KARNATAKA,1
Tushura,Balangir,ODISHA,48
Uchkagaon,Gopalganj,BIHAR,7
Udaipurwati,Jhunjhunun,RAJASTHAN,10
Udalguri,Udalguri,ASSAM,7
Udarbond,Cachar,ASSAM,1
Udayagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Udayarpalayam,Ariyalur,TAMILNADU,20
Udaynarayanpur,Haora,WEST BENGAL,4
Udgir,Latur,MAHARASHTRA,2
Udhagamandalam,The Nilgiris,TAMILNADU,323
Udhampur,Udhampur,JAMMU & KASHMIR,29
Udumalaipettai,Tiruppur,TAMILNADU,10
Udumbanchola,Idukki,KERALA,126
Udupi,Udupi,KARNATAKA,847
Udwant Nagar,Bhojpur,BIHAR,1
Ujiarpur,Samastipur,BIHAR,1
Ujjain,Ujjain,MADHYA PRADESH,172
Ukhurl Central,Ukhrul,MANIPUR,3
Ulavapadu,Prakasam,ANDHRA PRADESH,35
Ulhasnagar,Thane,MAHARASHTRA,302
Uluberia - I,Haora,WEST BENGAL,90
Uluberia - II,Haora,WEST BENGAL,11
Ulundurpettai,Viluppuram,TAMILNADU,89
Umarga,Osmanabad,MAHARASHTRA,8
Umarkhed,Yavatmal,MAHARASHTRA,18
Umarkote,Nabarangapur,ODISHA,4
Umbergaon,Valsad,GUJARAT,337
Umling,Ribhoi,MEGHALAYA,36
Umrala,Bhavnagar,GUJARAT,12
Umred,Nagpur,MAHARASHTRA,4
Umreth,Anand,GUJARAT,2
Umsning,Ribhoi,MEGHALAYA,34
Una,Gir Somnath,GUJARAT,4
Una,Una,HIMACHAL PRADESH,31
Unchahar,Rae Bareli,UTTAR PRADESH,2
Unchahara,Satna,MADHYA PRADESH,7
Undi,West Godavari,ANDHRA PRADESH,30
Undrajavaram,West Godavari,ANDHRA PRADESH,15
Unguturu,Krishna,ANDHRA PRADESH,42
Unguturu,West Godavari,ANDHRA PRADESH,47
Unjha,Mahesana,GUJARAT,100
Unnao,Unnao,UTTAR PRADESH,197
Upleta,Rajkot,GUJARAT,11
Uppal,Rangareddy,TELANGANA,1125
Uppununthala,Mahbubnagar,TELANGANA,1
Uran,Raigarh,MAHARASHTRA,64
Usilampatti,Madurai,TAMILNADU,5
Uthamapalayam,Theni,TAMILNADU,85
Uthangarai,Krishnagiri,TAMILNADU,66
Uthiramerur,Kancheepuram,TAMILNADU,1
Uthukkottai,Thiruvallur,TAMILNADU,3
Utraula,Balrampur,UTTAR PRADESH,2
Uttara P.S,Khordha,ODISHA,5
Uyyalawada,Kurnool,ANDHRA PRADESH,9
Vada,Palghar,MAHARASHTRA,8
Vadakara,Kozhikode,KERALA,191
Vadamalapeta,Chittoor,ANDHRA PRADESH,21
Vadgam,Banas Kantha,GUJARAT,89
Vadipatti,Madurai,TAMILNADU,26
Vadnagar,Mahesana,GUJARAT,3
Vadodara,Vadodara,GUJARAT,3789
Vaghodia,Vadodara,GUJARAT,129
Vagra,Bharuch,GUJARAT,221
Vaibhavvadi,Sindhudurg,MAHARASHTRA,47
Vaijapur,Aurangabad,MAHARASHTRA,6
Vaikom,Kottayam,KERALA,341
Vajrapukothuru,Srikakulam,ANDHRA PRADESH,1
Valigonda,Yadadri Bhuvanagiri,TELANGANA,23
Vallabhipur,Bhavnagar,GUJARAT,12
Vallabhnagar,Udaipur,RAJASTHAN,15
Vallur,Y.S.R.,ANDHRA PRADESH,28
Valmikipuram,Chittoor,ANDHRA PRADESH,12
Valod,Tapi,GUJARAT,20
Valparai,Coimbatore,TAMILNADU,2
Valsad,Valsad,GUJARAT,543
Vandavasi,Tiruvannamalai,TAMILNADU,15
Vaniyambadi,Vellore,TAMILNADU,215
Vanthali,Junagadh,GUJARAT,18
Vanur,Viluppuram,TAMILNADU,67
Varadaiahpalem,Chittoor,ANDHRA PRADESH,28
Varanasi,Varanasi,UTTAR PRADESH,659
Varni,Nizamabad,TELANGANA,8
Vasai,Palghar,MAHARASHTRA,1457
Vasant Vihar,NEW DELHI,DELHI,2457
Vatsavai,Krishna,ANDHRA PRADESH,19
Vatticherukuru,Guntur,ANDHRA PRADESH,1
Vav,Banas Kantha,GUJARAT,36
Vazhapadi,Salem,TAMILNADU,19
Vedasandur,Dindigul,TAMILNADU,6
Veenavanka,Karimnagar,TELANGANA,2
Veepangandla,Mahbubnagar,TELANGANA,1
Veeraghattam,Srikakulam,ANDHRA PRADESH,9
Veerakeralamputhur,Tirunelveli,TAMILNADU,1
Veerapunayunipalle,Y.S.R.,ANDHRA PRADESH,1
Veeravasaram,West Godavari,ANDHRA PRADESH,3
Veerullapadu,Krishna,ANDHRA PRADESH,2
Veldanda,Mahbubnagar,TELANGANA,1
Veldurthi,Kurnool,ANDHRA PRADESH,43
Velgatoor,Jagitial,TELANGANA,4
Velhe,Pune,MAHARASHTRA,1
Vellore,Vellore,TAMILNADU,531
Velpur,Nizamabad,TELANGANA,9
Vemulapalle,Nalgonda,TELANGANA,20
Vemulawada,Rajanna Sircilla,TELANGANA,11
Venkatachalam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,35
Venkatagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Veppanthattai,Perambalur,TAMILNADU,22
Vetapalem,Prakasam,ANDHRA PRADESH,22
Vicarabad,Rangareddy,TELANGANA,55
Vidisha,Vidisha,MADHYA PRADESH,69
Vijainagar,Ganganagar,RAJASTHAN,4
Vijapur,Mahesana,GUJARAT,17
Vijayawada (Rural),Krishna,ANDHRA PRADESH,244
Vijayawada (Urban),Krishna,ANDHRA PRADESH,1347
Vijayraghavgarh,Katni,MADHYA PRADESH,1
Vikas Nagar,Dehradun,UTTARAKHAND,129
Vilathikulam,Thoothukkudi,TAMILNADU,1
Vilavancode,Kanniyakumari,TAMILNADU,29
Villianur Taluk,Puducherry,PUDUCHERRY,80
Viluppuram,Viluppuram,TAMILNADU,446
Vinukonda,Guntur,ANDHRA PRADESH,1
Virajpet,Kodagu,KARNATAKA,5
Viramgam,Ahmadabad,GUJARAT,1
Viratnagar,Jaipur,RAJASTHAN,39
Virudhachalam,Cuddalore,TAMILNADU,38
Virudhunagar,Virudhunagar,TAMILNADU,26
Visakhapatnam (Rural),Visakhapatnam,ANDHRA PRADESH,275
Visakhapatnam (Urban),Visakhapatnam,ANDHRA PRADESH,1628
Visavadar,Junagadh,GUJARAT,10
Vishnupur,Bankura,WEST BENGAL,50
Visnagar,Mahesana,GUJARAT,77
Vissannapet,Krishna,ANDHRA PRADESH,2
Vivek Vihar,Shahdara,DELHI,391
Vizianagaram,Vizianagaram,ANDHRA PRADESH,175
Voletivaripalem,Prakasam,ANDHRA PRADESH,3
Vontimitta,Y.S.R.,ANDHRA PRADESH,8
Vuyyuru,Krishna,ANDHRA PRADESH,15
Vyara,Tapi,GUJARAT,11
Vythiri,Wayanad,KERALA,130
Waddepalle,Jogulamba Gadwal,TELANGANA,4
Wadhwan,Surendranagar,GUJARAT,84
Wadwani,Bid,MAHARASHTRA,5
Wai,Satara,MAHARASHTRA,426
Wallajah,Vellore,TAMILNADU,475
Walwa,Sangli,MAHARASHTRA,148
Wanaparthy,Mahbubnagar,TELANGANA,4
Wangoi,Imphal West,MANIPUR,5
Wani,Yavatmal,MAHARASHTRA,55
Wankaner,Morbi,GUJARAT,25
Warangal,Warangal,TELANGANA,499
Waraseoni,Balaghat,MADHYA PRADESH,1
Wardha,Wardha,MAHARASHTRA,125
Wargal,Medak,TELANGANA,3
Warisaliganj,Nawada,BIHAR,3
Warisnagar,Samastipur,BIHAR,1
Warora,Chandrapur,MAHARASHTRA,119
Warud,Amravati,MAHARASHTRA,2
Washi,Osmanabad,MAHARASHTRA,14
Washim,Washim,MAHARASHTRA,22
Weir,Bharatpur,RAJASTHAN,36
Yadagirigutta,Yadadri Bhuvanagiri,TELANGANA,178
Yadamarri,Chittoor,ANDHRA PRADESH,18
Yadgir,Yadgir,KARNATAKA,34
Yadiki,Anantapur,ANDHRA PRADESH,17
Yamkeshwar,Garhwal,UTTARAKHAND,10
Yavatmal,Yavatmal,MAHARASHTRA,73
Yawal,Jalgaon,MAHARASHTRA,4
Yedpalle,Nizamabad,TELANGANA,2
Yelal,Rangareddy,TELANGANA,1
Yelamanchili,Visakhapatnam,ANDHRA PRADESH,46
Yelamanchili,West Godavari,ANDHRA PRADESH,3
Yelandur,Chamarajanagara,KARNATAKA,24
Yelbarga,Koppal,KARNATAKA,1
Yeldurthy,Medak,TELANGANA,21
Yeleswaram,East Godavari,ANDHRA PRADESH,10
Yellandu,Bhadradri Kothagudem,TELANGANA,36
Yellanur,Anantapur,ANDHRA PRADESH,2
Yellapur,Uttara Kannada,KARNATAKA,3
Yemmiganur,Kurnool,ANDHRA PRADESH,22
Yercaud,Salem,TAMILNADU,43
Yerpedu,Chittoor,ANDHRA PRADESH,17
Yerragondapalem,Prakasam,ANDHRA PRADESH,8
Yerraguntla,Y.S.R.,ANDHRA PRADESH,55
Yerrupalem,Khammam,TELANGANA,2
Yevla,Nashik,MAHARASHTRA,26
Zahirabad,Medak,TELANGANA,33
Zamania,Ghazipur,UTTAR PRADESH,10
Zarugumilli,Prakasam,ANDHRA PRADESH,17
Zira,Firozpur,PUNJAB,26
Ziradei,Siwan,BIHAR,16
