sdtname,dtname,stname,number_of_cell_towers
Sultanpur,Sultanpur,UTTAR PRADESH,28
Sulthanbathery,Wayanad,KERALA,62
Sulur,Coimbatore,TAMILNADU,181
Sulya,Dakshina Kannada,KARNATAKA,23
Sumerpur,Pali,RAJASTHAN,39
Sunabeda,Koraput,ODISHA,4
Sunam,Sangrur,PUNJAB,7
Sundargarh Town,Sundargarh,ODISHA,12
Sundarnagar,Mandi,HIMACHAL PRADESH,142
Supa,Uttara Kannada,KARNATAKA,1
Surajgarha,Lakhisarai,BIHAR,6
Surat City,Surat,GUJARAT,1229
Suratgarh,Ganganagar,RAJASTHAN,3
Suri - I,Birbhum,WEST BENGAL,12
Suryapet,Nalgonda,TELANGANA,53
Sutahata,Purba Medinipur,WEST BENGAL,4
Suti - II,Murshidabad,WEST BENGAL,1
Sutrapada,Gir Somnath,GUJARAT,1
Swarupnagar,North Twenty Four Parganas,WEST BENGAL,6
T.Narasapuram,West Godavari,ANDHRA PRADESH,1
THANDRAMPET,Tiruvannamalai,TAMILNADU,12
Tada,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,52
Tadepalle,Guntur,ANDHRA PRADESH,64
Tadepalligudem,West Godavari,ANDHRA PRADESH,126
Tadikonda,Guntur,ANDHRA PRADESH,8
Tadoor,Mahbubnagar,TELANGANA,1
Tadpatri,Anantapur,ANDHRA PRADESH,21
Tahrauli,Jhansi,UTTAR PRADESH,5
Takhatpur,Bilaspur,CHATTISGARH,16
Tal,Ratlam,MADHYA PRADESH,2
Talala,Gir Somnath,GUJARAT,22
Talamadugu,Adilabad,TELANGANA,1
Talappilly,Thrissur,KERALA,222
Talasari,Palghar,MAHARASHTRA,54
Talbehat,Lalitpur,UTTAR PRADESH,18
Taldangra,Bankura,WEST BENGAL,1
Taliparamba,Kannur,KERALA,87
Talod,Sabar Kantha,GUJARAT,1
Talode,Nandurbar,MAHARASHTRA,1
Talupula,Anantapur,ANDHRA PRADESH,1
Talwandi Sabo,Bathinda,PUNJAB,25
Tamando,Khordha,ODISHA,14
Tamar I,Ranchi,JHARKHAND,18
Tambaram,Kancheepuram,TAMILNADU,285
Tamkuhi Raj,Kushinagar,UTTAR PRADESH,2
Tamluk,Purba Medinipur,WEST BENGAL,4
Tan Kuppa,Gaya,BIHAR,14
Tanakal,Anantapur,ANDHRA PRADESH,22
Tanda,Ambedkar Nagar,UTTAR PRADESH,1
Tanda,Rampur,UTTAR PRADESH,1
Tandur,Adilabad,TELANGANA,2
Tandur,Rangareddy,TELANGANA,1
Tangi,Cuttack,ODISHA,16
Tangi,Khordha,ODISHA,4
Tangmarg,Baramula,JAMMU & KASHMIR,7
Tangutur,Prakasam,ANDHRA PRADESH,41
Tankara,Morbi,GUJARAT,22
Tanuku,West Godavari,ANDHRA PRADESH,48
Taoru,Nuh,HARYANA,19
Tapa,Barnala,PUNJAB,2
Tapan,Dakshin Dinajpur,WEST BENGAL,30
Tarabganj,Gonda,UTTAR PRADESH,14
Taraiya,Saran,BIHAR,16
Tarana,Ujjain,MADHYA PRADESH,6
Tarapur,Anand,GUJARAT,44
Tarikere,Chikkamagaluru,KARNATAKA,4
Tarlupadu,Prakasam,ANDHRA PRADESH,2
Tarn Taran,Tarn Taran,PUNJAB,76
Tati Jhariya,Hazaribagh,JHARKHAND,1
Teghra,Begusarai,BIHAR,3
Tekkali,Srikakulam,ANDHRA PRADESH,4
Tekulapalle,Bhadradri Kothagudem,TELANGANA,18
Telhara,Akola,MAHARASHTRA,1
Teliamura,Khowai,TRIPURA,1
Telkapalle,Mahbubnagar,TELANGANA,6
Tenali,Guntur,ANDHRA PRADESH,69
Tengakhat,Dibrugarh,ASSAM,1
Tenkasi,Tirunelveli,TAMILNADU,45
Teok,Jorhat,ASSAM,5
Tezpur,Sonitpur,ASSAM,6
Thakurdwara,Moradabad,UTTAR PRADESH,20
Thakurganj,Kishanganj,BIHAR,2
Thakurpukur Mahestola,South Twenty Four Parganas,WEST BENGAL,471
Thalassery,Kannur,KERALA,113
Thamballapalle,Chittoor,ANDHRA PRADESH,1
Thanakhamria,Bametara,CHATTISGARH,2
Thane,Thane,MAHARASHTRA,3739
Thanesar,Kurukshetra,HARYANA,165
Thanjavur,Thanjavur,TAMILNADU,28
Tharad,Banas Kantha,GUJARAT,1
Thavanampalle,Chittoor,ANDHRA PRADESH,13
Thawe,Gopalganj,BIHAR,4
The Dangs,The Dangs,GUJARAT,5
Theni,Theni,TAMILNADU,6
Theog,Shimla,HIMACHAL PRADESH,1
Thethaitangar,Simdega,JHARKHAND,1
Thikri,Barwani,MADHYA PRADESH,20
Thingsulthliah (Part),Aizawl,MIZORAM,2
Thipparthi,Nalgonda,TELANGANA,35
Thirumangalam,Madurai,TAMILNADU,5
Thirumayam,Pudukkottai,TAMILNADU,6
Thiruvaiyaru,Thanjavur,TAMILNADU,1
Thiruvalla,Pathanamthitta,KERALA,138
Thiruvallur,Thiruvallur,TAMILNADU,196
Thiruvananthapuram,Thiruvananthapuram,KERALA,757
Thiruvarur,Thiruvarur,TAMILNADU,2
Thiruverumbur,Tiruchirappalli,TAMILNADU,97
Thiruvidaimarudur,Thanjavur,TAMILNADU,4
Thodupuzha,Idukki,KERALA,29
Thondangi,East Godavari,ANDHRA PRADESH,20
Thoothukkudi,Thoothukkudi,TAMILNADU,21
Thotapalligudur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Thottambedu,Chittoor,ANDHRA PRADESH,3
Thripuraram,Nalgonda,TELANGANA,5
Thrissur,Thrissur,KERALA,747
Thullur,Guntur,ANDHRA PRADESH,36
Thuraiyur,Tiruchirappalli,TAMILNADU,4
Tihidi,Bhadrak,ODISHA,4
Tijara,Alwar,RAJASTHAN,122
Tikaetpali,Sundargarh,ODISHA,1
Tikamgarh,Tikamgarh,MADHYA PRADESH,6
Tikari,Gaya,BIHAR,1
Tilakwada,Narmada,GUJARAT,26
Tilda,Raipur,CHATTISGARH,59
Tilhar,Shahjahanpur,UTTAR PRADESH,29
Tiloi,Amethi,UTTAR PRADESH,22
Timmapur (LMD Colony),Karimnagar,TELANGANA,4
Tindivanam,Viluppuram,TAMILNADU,69
Tinsukia,Tinsukia,ASSAM,103
Tiptur,Tumakuru,KARNATAKA,7
Tira Sujanpur,Hamirpur,HIMACHAL PRADESH,3
Tirora,Gondiya,MAHARASHTRA,3
Tirthahalli,Shivamogga,KARNATAKA,198
Tiruchendur,Thoothukkudi,TAMILNADU,1
Tiruchengode,Namakkal,TAMILNADU,125
Tiruchirappalli,Tiruchirappalli,TAMILNADU,174
Tirukalukundram,Kancheepuram,TAMILNADU,19
Tirukkoyilur,Viluppuram,TAMILNADU,50
Tirumakudal - Narsipur,Mysuru,KARNATAKA,36
Tirumalagiri,Hyderabad,TELANGANA,216
Tirunelveli,Tirunelveli,TAMILNADU,22
Tirupathur,Sivaganga,TAMILNADU,2
Tirupathur,Vellore,TAMILNADU,144
Tirupati (Rural),Chittoor,ANDHRA PRADESH,79
Tirupati (Urban),Chittoor,ANDHRA PRADESH,349
Tiruppur,Tiruppur,TAMILNADU,282
Tirur,Malappuram,KERALA,218
Tirurangadi,Malappuram,KERALA,76
Tiruttani,Thiruvallur,TAMILNADU,64
Tiruvannamalai,Tiruvannamalai,TAMILNADU,205
Tiruvuru,Krishna,ANDHRA PRADESH,11
Tisri,Giridih,JHARKHAND,1
Tiswadi,North Goa,GOA,270
Titabor,Jorhat,ASSAM,6
Titlagarh,Balangir,ODISHA,4
Tittakudi,Cuddalore,TAMILNADU,20
Tlangnuam (Part),Kolasib,MIZORAM,17
Todabhim,Karauli,RAJASTHAN,4
Tohana,Fatehabad,HARYANA,13
Tonk,Tonk,RAJASTHAN,34
Topchanchi,Dhanbad,JHARKHAND,32
Tosham,Bhiwani,HARYANA,7
Trimbakeshwar,Nashik,MAHARASHTRA,32
Tsundur,Guntur,ANDHRA PRADESH,19
Tufanganj - I,Koch Bihar,WEST BENGAL,4
Tufanganj - II,Koch Bihar,WEST BENGAL,21
Tuljapur,Osmanabad,MAHARASHTRA,59
Tumkur,Tumakuru,KARNATAKA,377
Tumusingha,Dhenkanal,ODISHA,3
Tundla,Firozabad,UTTAR PRADESH,94
Tuni,East Godavari,ANDHRA PRADESH,50
Tupran,Medak,TELANGANA,58
Turekela,Balangir,ODISHA,11
Turkaulia,Purba Champaran,BIHAR,4
Turuvekere,Tumakuru,KARNATAKA,1
Tushura,Balangir,ODISHA,3
Uchkagaon,Gopalganj,BIHAR,7
Udaipurwati,Jhunjhunun,RAJASTHAN,10
Udalguri,Udalguri,ASSAM,7
Udarbond,Cachar,ASSAM,1
Udayagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Udayarpalayam,Ariyalur,TAMILNADU,12
Udaynarayanpur,Haora,WEST BENGAL,4
Udgir,Latur,MAHARASHTRA,2
Udhagamandalam,The Nilgiris,TAMILNADU,146
Udhampur,Udhampur,JAMMU & KASHMIR,27
Udumalaipettai,Tiruppur,TAMILNADU,10
Udumbanchola,Idukki,KERALA,55
Udupi,Udupi,KARNATAKA,719
Udwant Nagar,Bhojpur,BIHAR,1
Ujiarpur,Samastipur,BIHAR,1
Ujjain,Ujjain,MADHYA PRADESH,163
Ulavapadu,Prakasam,ANDHRA PRADESH,35
Ulhasnagar,Thane,MAHARASHTRA,228
Uluberia - I,Haora,WEST BENGAL,77
Uluberia - II,Haora,WEST BENGAL,5
Ulundurpettai,Viluppuram,TAMILNADU,37
Umarga,Osmanabad,MAHARASHTRA,8
Umarkhed,Yavatmal,MAHARASHTRA,18
Umbergaon,Valsad,GUJARAT,148
Umling,Ribhoi,MEGHALAYA,31
Umrala,Bhavnagar,GUJARAT,9
Umred,Nagpur,MAHARASHTRA,4
Umreth,Anand,GUJARAT,2
Umsning,Ribhoi,MEGHALAYA,33
Una,Gir Somnath,GUJARAT,4
Una,Una,HIMACHAL PRADESH,22
Unchahar,Rae Bareli,UTTAR PRADESH,2
Unchahara,Satna,MADHYA PRADESH,4
Undi,West Godavari,ANDHRA PRADESH,30
Undrajavaram,West Godavari,ANDHRA PRADESH,15
Unguturu,Krishna,ANDHRA PRADESH,28
Unguturu,West Godavari,ANDHRA PRADESH,28
Unjha,Mahesana,GUJARAT,47
Unnao,Unnao,UTTAR PRADESH,134
Upleta,Rajkot,GUJARAT,11
Uppal,Rangareddy,TELANGANA,534
Uppununthala,Mahbubnagar,TELANGANA,1
Uran,Raigarh,MAHARASHTRA,36
Usilampatti,Madurai,TAMILNADU,5
Uthamapalayam,Theni,TAMILNADU,11
Uthangarai,Krishnagiri,TAMILNADU,4
Uthiramerur,Kancheepuram,TAMILNADU,1
Uthukkottai,Thiruvallur,TAMILNADU,2
Utraula,Balrampur,UTTAR PRADESH,2
Uttara P.S,Khordha,ODISHA,1
Uyyalawada,Kurnool,ANDHRA PRADESH,9
Vada,Palghar,MAHARASHTRA,4
Vadakara,Kozhikode,KERALA,90
Vadamalapeta,Chittoor,ANDHRA PRADESH,9
Vadgam,Banas Kantha,GUJARAT,63
Vadipatti,Madurai,TAMILNADU,22
Vadnagar,Mahesana,GUJARAT,3
Vadodara,Vadodara,GUJARAT,1826
Vaghodia,Vadodara,GUJARAT,99
Vagra,Bharuch,GUJARAT,160
Vaibhavvadi,Sindhudurg,MAHARASHTRA,14
Vaijapur,Aurangabad,MAHARASHTRA,6
Vaikom,Kottayam,KERALA,223
Vajrapukothuru,Srikakulam,ANDHRA PRADESH,1
Valigonda,Yadadri Bhuvanagiri,TELANGANA,23
Vallabhipur,Bhavnagar,GUJARAT,4
Vallabhnagar,Udaipur,RAJASTHAN,11
Vallur,Y.S.R.,ANDHRA PRADESH,7
Valmikipuram,Chittoor,ANDHRA PRADESH,12
Valod,Tapi,GUJARAT,10
Valparai,Coimbatore,TAMILNADU,1
Valsad,Valsad,GUJARAT,259
Vandavasi,Tiruvannamalai,TAMILNADU,12
Vaniyambadi,Vellore,TAMILNADU,141
Vanthali,Junagadh,GUJARAT,14
Vanur,Viluppuram,TAMILNADU,12
Varadaiahpalem,Chittoor,ANDHRA PRADESH,26
Varanasi,Varanasi,UTTAR PRADESH,305
Varni,Nizamabad,TELANGANA,7
Vasai,Palghar,MAHARASHTRA,712
Vasant Vihar,NEW DELHI,DELHI,1000
Vatsavai,Krishna,ANDHRA PRADESH,13
Vav,Banas Kantha,GUJARAT,36
Vazhapadi,Salem,TAMILNADU,18
Vedasandur,Dindigul,TAMILNADU,6
Veenavanka,Karimnagar,TELANGANA,2
Veepangandla,Mahbubnagar,TELANGANA,1
Veeraghattam,Srikakulam,ANDHRA PRADESH,9
Veerakeralamputhur,Tirunelveli,TAMILNADU,1
Veeravasaram,West Godavari,ANDHRA PRADESH,2
Veerullapadu,Krishna,ANDHRA PRADESH,2
Veldurthi,Kurnool,ANDHRA PRADESH,19
Velgatoor,Jagitial,TELANGANA,4
Velhe,Pune,MAHARASHTRA,1
Vellore,Vellore,TAMILNADU,386
Velpur,Nizamabad,TELANGANA,9
Vemulapalle,Nalgonda,TELANGANA,19
Vemulawada,Rajanna Sircilla,TELANGANA,11
Venkatachalam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,31
Venkatagiri,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Veppanthattai,Perambalur,TAMILNADU,12
Vetapalem,Prakasam,ANDHRA PRADESH,18
Vicarabad,Rangareddy,TELANGANA,54
Vidisha,Vidisha,MADHYA PRADESH,36
Vijainagar,Ganganagar,RAJASTHAN,4
Vijapur,Mahesana,GUJARAT,17
Vijayawada (Rural),Krishna,ANDHRA PRADESH,126
Vijayawada (Urban),Krishna,ANDHRA PRADESH,667
Vijayraghavgarh,Katni,MADHYA PRADESH,1
Vikas Nagar,Dehradun,UTTARAKHAND,105
Vilathikulam,Thoothukkudi,TAMILNADU,1
Vilavancode,Kanniyakumari,TAMILNADU,26
Villianur Taluk,Puducherry,PUDUCHERRY,21
Viluppuram,Viluppuram,TAMILNADU,201
Virajpet,Kodagu,KARNATAKA,5
Viramgam,Ahmadabad,GUJARAT,1
Viratnagar,Jaipur,RAJASTHAN,39
Virudhachalam,Cuddalore,TAMILNADU,26
Virudhunagar,Virudhunagar,TAMILNADU,20
Visakhapatnam (Rural),Visakhapatnam,ANDHRA PRADESH,188
Visakhapatnam (Urban),Visakhapatnam,ANDHRA PRADESH,973
Visavadar,Junagadh,GUJARAT,10
Vishnupur,Bankura,WEST BENGAL,41
Visnagar,Mahesana,GUJARAT,68
Vissannapet,Krishna,ANDHRA PRADESH,2
Vivek Vihar,Shahdara,DELHI,179
Vizianagaram,Vizianagaram,ANDHRA PRADESH,146
Voletivaripalem,Prakasam,ANDHRA PRADESH,3
Vuyyuru,Krishna,ANDHRA PRADESH,12
Vyara,Tapi,GUJARAT,5
Vythiri,Wayanad,KERALA,44
Waddepalle,Jogulamba Gadwal,TELANGANA,4
Wadhwan,Surendranagar,GUJARAT,80
Wai,Satara,MAHARASHTRA,231
Wallajah,Vellore,TAMILNADU,268
Walwa,Sangli,MAHARASHTRA,90
Wanaparthy,Mahbubnagar,TELANGANA,4
Wangoi,Imphal West,MANIPUR,5
Wani,Yavatmal,MAHARASHTRA,45
Wankaner,Morbi,GUJARAT,25
Warangal,Warangal,TELANGANA,129
Wardha,Wardha,MAHARASHTRA,70
Wargal,Medak,TELANGANA,3
Warisaliganj,Nawada,BIHAR,3
Warisnagar,Samastipur,BIHAR,1
Warora,Chandrapur,MAHARASHTRA,92
Warud,Amravati,MAHARASHTRA,2
Washi,Osmanabad,MAHARASHTRA,12
Washim,Washim,MAHARASHTRA,17
Weir,Bharatpur,RAJASTHAN,36
Yadagirigutta,Yadadri Bhuvanagiri,TELANGANA,105
Yadamarri,Chittoor,ANDHRA PRADESH,12
Yadgir,Yadgir,KARNATAKA,23
Yadiki,Anantapur,ANDHRA PRADESH,1
Yamkeshwar,Garhwal,UTTARAKHAND,8
Yavatmal,Yavatmal,MAHARASHTRA,59
Yawal,Jalgaon,MAHARASHTRA,4
Yedpalle,Nizamabad,TELANGANA,2
Yelamanchili,Visakhapatnam,ANDHRA PRADESH,44
Yelamanchili,West Godavari,ANDHRA PRADESH,3
Yelandur,Chamarajanagara,KARNATAKA,24
Yeldurthy,Medak,TELANGANA,8
Yeleswaram,East Godavari,ANDHRA PRADESH,10
Yellandu,Bhadradri Kothagudem,TELANGANA,36
Yellanur,Anantapur,ANDHRA PRADESH,2
Yemmiganur,Kurnool,ANDHRA PRADESH,22
Yercaud,Salem,TAMILNADU,35
Yerpedu,Chittoor,ANDHRA PRADESH,14
Yerragondapalem,Prakasam,ANDHRA PRADESH,7
Yerraguntla,Y.S.R.,ANDHRA PRADESH,18
Yerrupalem,Khammam,TELANGANA,2
Yevla,Nashik,MAHARASHTRA,26
Zahirabad,Medak,TELANGANA,15
Zamania,Ghazipur,UTTAR PRADESH,10
Zarugumilli,Prakasam,ANDHRA PRADESH,16
Zira,Firozpur,PUNJAB,14
Ziradei,Siwan,BIHAR,9
